1000000000 1000000000 100000
825977120 63553124 825977120 993000617
74065696 209737811 991390456 209737811
502354136 632510370 502354173 632510370
487480224 73423154 487480224 997621258
88502194 930011806 996082053 930011806
709714069 86933881 709714069 989687557
963826256 87667980 963826256 998606383
766755780 3759925 766755780 934246573
289117536 28047861 289117536 944871768
537304027 231142799 537304101 231142799
390064966 27938383 390064966 971364005
271916042 551871987 271916136 551871987
409649 477033826 967125478 477033826
55191041 856930955 982299443 856930955
581215565 575890433 581215565 575890530
89361341 172785575 991567290 172785575
670416873 589792251 670416949 589792251
76272800 27157149 977004064 27157149
65313954 731307255 968162175 731307255
767897264 717007896 767897338 717007896
785113047 856938264 785113082 856938264
54636450 429375722 971974645 429375722
532284049 982682897 532284070 982682897
424386947 507761794 424386947 507761883
73942392 418818975 73942392 418819008
578825157 48584297 578825157 963894130
29720364 269814045 972744416 269814045
249876554 433184675 249876554 433184748
36516416 22237275 976895352 22237275
41445732 456336486 998135075 456336486
26715886 292454795 979834327 292454795
232098574 583024790 232098606 583024790
441218195 201561939 441218292 201561939
79597513 204901737 989462574 204901737
426520954 367165839 426520954 367165919
538417873 764935398 538417873 764935496
48171366 489851980 986710740 489851980
55623013 477149427 980798988 477149427
559452262 744134843 559452296 744134843
637372864 946610450 637372946 946610450
53691593 45274883 53691593 964952110
520771593 150127540 520771689 150127540
14074961 861152535 930134799 861152535
83353686 610164855 986842587 610164855
402794433 2840295 402794433 932683855
14527592 306532029 915087436 306532029
664210764 81919652 664210764 994489263
378919338 37151471 378919382 37151471
54715414 864723007 54715425 864723007
322670922 787846676 322670922 787846693
134352780 281609548 134352780 281609601
650842612 165507139 650842612 165507214
67550097 858371521 991549105 858371521
56378931 104517661 971621565 104517661
79109947 440356931 985727492 440356931
4940302 839255656 941201163 839255656
165315630 83987026 165315630 992436229
96340128 458522141 997473686 458522141
225086116 1056490 225086116 981037017
343126708 10486254 343126708 940365459
581452397 18177317 581452397 928520922
93467686 225182345 997588623 225182345
516312262 709454992 516312262 709455092
47004660 349994779 953952664 349994779
426606154 78062129 426606154 998077358
505108247 79651101 505108247 79651114
655818120 86761585 655818120 990341715
766718659 97508471 766718659 999110366
33993252 184789160 937042945 184789160
239278242 486291941 239278242 486291959
264874074 107142734 264874074 107142768
778164154 26332352 778164154 986303383
744726695 15345875 744726695 953733553
118910992 31525395 118910992 980523589
41174356 838646479 947317839 838646479
983591453 21052219 983591453 958439028
960252147 54627505 960252147 974447840
18315484 475905930 956410146 475905930
63088367 655728423 991184875 655728423
602872008 116166715 602872105 116166715
378727220 217154312 378727276 217154312
75291490 189245078 75291490 189245122
215199411 70056759 215199445 70056759
201595409 26265295 201595409 954120492
16854631 706520925 980045537 706520925
453347837 17371185 453347837 952736994
89558814 619541334 89558814 619541336
336014479 93169768 336014479 995929925
995192753 339420327 995192753 339420393
50811243 995107421 50811243 995107433
69014873 847775956 986915724 847775956
650861701 55869977 650861701 976971853
18190510 613437877 935074990 613437877
812015437 166012014 812015511 166012014
48067513 978978690 963849601 978978690
68783480 337093309 985248992 337093309
679461534 89182743 679461534 999751373
30398889 417154195 988125544 417154195
483585068 80603121 483585068 982896273
258497475 985554636 258497475 985554721
897839595 70575882 897839595 978495701
294445295 7684000 294445295 927237905
485529790 661968065 485529800 661968065
898547257 117460574 898547257 117460580
208745217 54029258 208745217 955408529
519544480 45597123 519544480 947977189
685106645 124647171 685106657 124647171
10670306 67126336 10670306 986965512
461509520 121277373 461509520 121277429
543713867 32339743 543713867 945276300
85358185 230424598 986910263 230424598
69374933 339518480 970000931 339518480
759253314 79490953 759253314 993441831
50432955 736879375 991295361 736879375
790046616 64789457 790046616 975154969
233918580 794147712 233918580 794147793
52986197 729076269 995821543 729076269
830787822 132831496 830787822 132831500
426732637 57980482 426732637 988735273
80788978 134568729 80789061 134568729
780319572 52310528 780319572 964020226
753058674 64080961 753058674 992769688
35237870 465358222 956989022 465358222
818822930 581897780 818822930 581897837
606941960 229734377 606942037 229734377
485332393 67692018 485332393 973121572
854602212 66361612 854602212 974910791
94992146 875408625 996066254 875408625
81970024 738268706 992984636 738268706
219400554 94433752 219400554 996868058
554920073 232727250 554920083 232727250
205954773 97485548 205954773 999252279
13769373 940444819 940361363 940444819
663043487 68726045 663043487 981810751
74712878 620867726 995076823 620867726
95398154 317108587 997972492 317108587
346988389 612991891 346988389 612991964
18778871 210746645 956592525 210746645
975783248 86336272 975783248 994605757
673008880 602310523 673008880 602310599
98414911 366989006 998682584 366989006
805078742 165311814 805078742 165311892
84056577 951212961 996415733 951212961
61168601 328230375 972565533 328230375
58223905 905859085 994471894 905859085
99673338 76949812 999972763 76949812
901371074 14964802 901371074 949239741
164762996 463318159 164762996 463318249
17624698 49583653 17624698 970357573
514545133 769704614 514545195 769704614
25860860 852046189 982937163 852046189
43309326 641637950 973481638 641637950
444734644 715937286 444734709 715937286
77602589 67685973 980076428 67685973
20927031 601344967 963481423 601344967
64839054 215600365 995377254 215600365
20650158 830962421 927326701 830962421
78709029 711582568 988451861 711582568
984755677 77971414 984755677 999986843
83189426 525597533 83189426 525597580
444896943 15828356 444896943 964839971
704726793 56395229 704726793 962822744
473092895 319456908 473092931 319456908
40594031 264709458 949240417 264709458
213044618 73606863 213044705 73606863
664213014 81095675 664213014 985727764
159148171 5536456 159148171 979055413
201742415 63263449 201742415 966446961
423238480 48583367 423238480 954316188
248529660 182408819 248529660 182408828
831508119 627182494 831508119 627182532
30011427 866372911 970977478 866372911
884659204 13793098 884659204 939844820
668168556 189309134 668168556 189309170
71371507 831500445 986211815 831500445
72858346 721882855 986610996 721882855
727267813 699664779 727267813 699664863
111688798 565605516 111688798 565605579
592310975 88344036 592310975 993227713
273769692 24307522 273769692 940591087
340083594 999388514 340083594 999388604
274992046 473084797 274992068 473084797
958110618 73248945 958110618 996335328
607798949 394020622 607798997 394020622
730786961 430962792 730786961 430962835
379861651 61730438 379861651 983265176
97076658 207445996 998142371 207445996
804278390 80585423 804278390 993790895
725191775 69378740 725191775 993168203
89832353 856661074 990854413 856661074
360033851 20224733 360033851 959050812
838208591 14616678 838208609 14616678
10423736 75841306 928909624 75841306
16220315 15348106 995393540 15348106
34403058 820732431 953831772 820732431
954535382 50221827 954535382 967786468
674502529 11770757 674502529 947319978
769972991 18272576 769972991 986279760
7679321 63865452 983023287 63865452
17032946 556671143 992965199 556671143
520683490 399268442 520683551 399268442
108900423 287203684 108900462 287203684
934994518 919538359 934994581 919538359
671987283 42534099 671987283 978543589
481989765 2234844 481989765 983349973
882310776 152308955 882310776 152308982
114234965 16232370 114234965 969793446
54505711 206977057 981552366 206977057
973505717 28485995 973505717 952193155
86787754 381909066 86787778 381909066
200673567 88898688 200673567 991504690
16290531 539228407 932918149 539228407
54249338 371418216 958542149 371418216
226211940 77409047 226211940 991571800
742103322 66850578 742103322 993244874
332802061 27352612 332802061 964033710
903353091 316906040 903353112 316906040
211733414 45010970 211733414 993794530
93830014 407658210 997896460 407658210
3544222 457382632 976026628 457382632
66367774 579703418 984423326 579703418
432897227 81344239 432897227 993164548
32066411 150990988 979691678 150990988
82834852 213926103 998755346 213926103
872418628 12601119 872418628 974538189
518717354 975028898 518717354 975028972
31509456 187996938 955575893 187996938
322712034 259363175 322712067 259363175
566640289 31971005 566640289 991448214
114153128 70140665 114153128 975392051
441602969 501651788 441602969 501651789
91140189 161778170 999646326 161778170
53830534 640609206 991825746 640609206
442980925 866060552 442980964 866060552
110819908 13141120 110819908 978338060
86901247 434531314 995175399 434531314
195502924 70911311 195502924 984542298
30454250 2556772 30454250 2556814
46419775 760739468 984608396 760739468
853812501 43513164 853812501 43513214
1057877 83255607 1057877 987929691
21750974 403724428 948956315 403724428
16610578 322249714 986239176 322249714
243497118 994746103 243497118 994746122
933496762 143401608 933496762 143401681
821041586 74791982 821041586 977217846
316553070 43917958 316553070 966862652
64410223 834538588 967939513 834538588
639762066 72309848 639762066 987885909
11123359 48413573 994759289 48413573
23271063 909206002 929287297 909206002
562359781 995679099 562359781 995679159
113678912 449403118 113678912 449403149
123205551 481793917 123205636 481793917
49138195 551767898 998847670 551767898
482918129 94669068 482918129 999495754
54835704 63345571 983113877 63345571
40455379 229806145 985571546 229806145
38767321 380400267 948003006 380400267
57241813 924104497 959241132 924104497
481657220 256881596 481657258 256881596
416421577 585097219 416421577 585097241
85840856 699998382 991295094 699998382
477211998 180739123 477212097 180739123
973884474 164222191 973884546 164222191
213354393 90830132 213354393 998262606
77348331 629232823 989438296 629232823
350106790 13890045 350106790 950206312
144767455 271684666 144767463 271684666
786339367 393916558 786339385 393916558
972454048 76127661 972454048 982496282
62342926 603495509 973430166 603495509
286882141 33620399 286882141 942504719
286509289 54701428 286509289 957774136
375342188 172244694 375342188 172244755
637677031 65045296 637677031 974506046
938581754 54720956 938581754 972346171
38305476 20998019 954434920 20998019
817280564 242063330 817280564 242063358
245570695 139564026 245570744 139564026
779870579 64265155 779870579 993485485
15085846 245585334 951526427 245585334
20432504 944713200 922960581 944713200
593646145 206687907 593646145 206687936
228042816 62839655 228042816 992263770
431930742 85207146 431930742 987939397
948011791 645584984 948011839 645584984
45905755 29632679 45905755 973725510
791697205 718268915 791697295 718268915
491103114 18119575 491103114 975096637
13677516 525110600 920241944 525110600
681856498 52602429 681856498 993793036
539744312 80195248 539744312 994588708
755061816 46237295 755061816 982340011
32976887 414538491 992659904 414538491
81939140 11569671 81939140 996176277
974116477 32182931 974116477 961759573
601707501 32249982 601707585 32249982
616481248 639967184 616481279 639967184
78019159 995139975 980315144 995139975
878873056 347424744 878873056 347424750
262461774 576811633 262461774 576811674
71056860 822733652 975406355 822733652
24565282 643257895 951008170 643257895
35979482 265391004 961250742 265391004
957129233 57344351 957129233 972146459
183978864 685956828 183978864 685956877
458090011 49809813 458090011 991556478
288558600 63313906 288558600 970669944
640759627 99146321 640759627 999345195
355929159 6256330 355929159 917338875
856417145 831994067 856417145 831994077
67689756 150665953 970084018 150665953
498649947 64198780 498650019 64198780
123401241 731540263 123401329 731540263
16400139 158564554 992527818 158564554
628276120 105244727 628276181 105244727
984932942 894109261 984932997 894109261
17847994 533943718 976395745 533943718
98577432 27836359 98577432 27836376
75511734 287785089 975624653 287785089
545402536 547259419 545402536 547259420
38318856 89754526 38318856 998098572
86449199 220972570 989833685 220972570
83440192 171297042 992473462 171297042
34340124 459570492 991564217 459570492
36967594 170617678 962559873 170617678
22555556 813642843 939199047 813642843
80304006 26622602 990868064 26622602
445020074 859285996 445020074 859286009
510568763 77652301 510568763 996521629
76992785 481817583 989296362 481817583
452547969 56694582 452547969 56694615
55174971 303429462 971632756 303429462
166350148 151592321 166350233 151592321
96524601 381854574 999440794 381854574
545383101 60384463 545383101 990409970
39428745 123809214 947273636 123809214
352350239 516040287 352350268 516040287
622875627 81267510 622875627 991229477
127514225 250820857 127514225 250820911
343963658 26548070 343963658 948656143
758575230 674128885 758575309 674128885
10049270 293821887 946389819 293821887
96773130 163659804 997321952 163659804
781967323 455270403 781967323 455270490
321427134 56645009 321427134 968030247
444789721 100095111 444789768 100095111
52824401 264948472 969723207 264948472
583055461 29777596 583055461 946129208
905823118 23408650 905823118 970980263
737528279 494076973 737528361 494076973
84684058 677664921 995285133 677664921
322088423 60428720 322088423 981902644
583569467 56306715 583569467 981006417
285711167 54128043 285711167 955107220
67198596 269869587 998659860 269869587
9876950 200460446 959784889 200460446
871125194 691324606 871125265 691324606
74665750 875240382 978613970 875240382
76220581 446982859 997557419 446982859
207003929 73622332 207003929 977047356
77548160 404728603 998013349 404728603
804226202 4910204 804226202 989177256
925745151 80189565 925745151 992799300
485641868 758601819 485641868 758601831
606899641 259133099 606899641 259133188
341619252 136732014 341619339 136732014
95887906 346710403 95887915 346710403
714356698 88998232 714356698 992135779
884039594 426017249 884039594 426017282
28300465 641596763 993164792 641596763
50121900 460574051 994921785 460574051
67519098 602876770 980641571 602876770
