1000000000 1000000000 1000
68867029 56932629 911804386 56932629
939961209 89368354 939961209 950956824
456557378 435620219 626574846 435620219
379741614 137402496 379741614 642396957
397405033 220217437 976369146 220217437
8874520 268530671 361130670 268530671
956446623 174033301 956446623 359426032
925996071 605298825 925996071 897469707
580815808 166647053 580815808 656481262
563843628 701585948 993750615 701585948
334402 156327950 536217248 156327950
374608795 67004355 374608795 338868650
306073670 173006773 306073670 685332326
61126020 195929050 273944111 195929050
26231503 748386953 478619649 748386953
778193145 97435492 778193145 666127340
51286361 608922847 51286361 977556544
843308952 33462206 843308952 362137482
953208 940582984 60134848 940582984
862144510 360812672 862144510 585922793
93370472 167393844 93370472 502290685
140168696 513537468 787837443 513537468
37615970 311136212 934771680 311136212
96188281 201027364 96188281 857796592
140005957 477625886 803332203 477625886
649359996 204316139 649359996 936762444
937502395 3913915 937502395 851303594
291329896 356468655 291329896 858674976
311778634 159928771 311778634 304834965
782900799 33203863 782900799 301037369
82491074 251692368 82491074 659323407
473621150 615950218 473621150 812161441
594513289 74852252 999763636 74852252
30442860 463123917 434166247 463123917
83364610 291641587 764309065 291641587
393826768 66306827 393826768 579781059
380103773 893581477 716890983 893581477
633856393 104141779 633856393 645955797
374080313 363223519 866021539 363223519
915141019 36274933 915141019 304080887
976332811 5085214 976332811 686098260
839039282 126599896 839039282 280600153
367304265 733344477 974076321 733344477
457636644 410618505 457636644 771682738
238695096 283959514 238695096 911635818
117258697 283802144 117258697 751051685
643899500 54285371 643899500 352833411
188033085 17527138 188033085 972184260
151915632 233652587 151915632 986597894
50314482 703183677 505298129 703183677
586105943 783877886 933554655 783877886
407594289 0 407594289 122068595
596155555 166160018 596155555 272437967
92291901 77089273 92291901 703351741
28084407 486740620 641002688 486740620
622522387 726156034 622522387 971249044
516181525 477601682 516181525 808818863
48199007 388457944 833994840 388457944
55536762 503670314 534252520 503670314
830508327 641086082 992304699 641086082
733184163 217032379 733184163 745168212
258464612 29128463 258464612 210761266
354111515 832010832 897519595 832010832
260194010 891020966 260194010 974197203
38165558 364578124 271037871 364578124
97008102 860271432 953136184 860271432
528098148 775809610 528098148 864522409
93704399 477129660 391984672 477129660
281622085 340078816 778004346 340078816
98587492 443929061 600459779 443929061
933655432 227110560 933655432 681680862
836851793 304101820 836851793 827992540
490753125 858691290 819322781 858691290
52317827 288906890 191001052 288906890
744622381 36657892 744622381 809148839
443908657 269178722 1000000000 269178722
154384101 42871976 916717087 42871976
378372046 437532636 378372046 880912150
389536524 121941014 389536524 996502568
335335337 180739620 976257257 180739620
763762404 130134866 1000000000 130134866
590941943 29969700 590941943 379728666
98724125 860949758 832402671 860949758
255072822 669879830 984205770 669879830
556717110 841066328 556717110 990356429
357676408 315884313 958861984 315884313
429773189 912673902 429773189 996287904
858637091 46500886 858637091 459478987
973298889 57047421 973298889 638628444
78237254 426861182 999404740 426861182
148552613 452885680 976720359 452885680
1083974 394546687 643550229 394546687
108939597 894520335 330861154 894520335
658231358 645989336 658231358 844986564
931504235 2392318 931504235 60504233
171678101 672559820 171678101 958863083
433626520 713425214 433626520 960381335
545826528 378825597 545826528 718030572
148718694 402910090 148718694 841993930
40389329 351458961 40389329 739315405
689564138 576112681 689564138 976022779
547783200 793457636 547783200 962875961
220499400 286050711 220499400 764002237
173802683 901005019 665182887 901005019
402959628 45662087 402959628 243025696
321862298 960012916 880337144 960012916
516720223 188226377 516720223 986795771
502735169 248097766 502735169 603473562
919564946 286822539 919564946 495401375
332962099 490652468 332962099 841612328
778215286 609193503 872908353 609193503
462474010 48411434 462474010 989758720
656989261 243540987 656989261 991926221
96295 567759864 537308929 567759864
636670802 639486337 966915275 639486337
682637787 178008182 682637787 985653742
488304981 67971463 488304981 695072923
808403377 315731574 808403377 925178253
56307180 651868879 100254908 651868879
416520096 63425657 416520096 762803427
598811 952152179 268460514 952152179
114126486 268983467 807695557 268983467
465053593 582760492 938348570 582760492
469319913 177567494 469319913 963386308
287765950 485175651 1000000000 485175651
408689518 0 408689518 771324293
571072117 140968981 571072117 288114539
150547590 583314530 996576119 583314530
402162244 228273827 402162244 335516162
924764175 21726315 924764175 236255970
114199403 541985271 299413691 541985271
872282519 18395834 872282519 141300167
289511351 20266186 289511351 399896891
42462707 130941225 852880844 130941225
159096147 574133365 159096147 939251476
90790161 389998069 871139953 389998069
0 293218633 111439131 293218633
482545614 361126961 482545614 773997029
185124355 210494648 185124355 900454789
209611890 78243659 956871601 78243659
179019509 85872510 179019509 935848563
950170416 61387226 950170416 693668320
644132497 633469754 644132497 971500444
361870337 173287456 361870337 919080142
117796967 122464025 387679846 122464025
435514600 83930555 435514600 832782690
23613187 615499477 820757676 615499477
38206757 772956291 38206757 973150722
116336167 222620677 960938212 222620677
564584129 86310844 564584129 728545351
471550091 725942511 980632971 725942511
60267011 637803132 607664814 637803132
107374740 327137987 959971024 327137987
888837212 244410220 888837212 856251916
752949509 586030897 752949509 873161467
395007896 436892855 760608017 436892855
119752780 518496758 713373707 518496758
633131752 194986558 991424729 194986558
595711567 558192459 951960844 558192459
249028272 504445373 980208314 504445373
462912024 333966763 900992492 333966763
559624618 263267822 559624618 993750998
239649811 84401623 936935141 84401623
111568590 953958778 775870759 953958778
705182430 232899596 705182430 482339985
359021823 202082760 359021823 865054130
230850247 469298773 846754352 469298773
44197644 483348425 561340642 483348425
320061297 146392837 999399287 146392837
393090876 102590731 393090876 923121992
409615686 163388128 409615686 506775295
148013005 587071617 969159545 587071617
703188088 202077864 988829460 202077864
196401430 716185128 196401430 939470084
21564463 177068328 488534174 177068328
531429468 298620582 531429468 703422012
145428273 5115802 145428273 782414491
893943367 694310248 893943367 981058906
497174775 58530522 497174775 1000000000
184524032 292691335 900158892 292691335
32535514 648214491 461538830 648214491
429028669 259603441 429028669 834297503
400290819 660666873 961158388 660666873
607082748 45886210 928778413 45886210
38781630 697965087 798853834 697965087
314836793 67366056 888459339 67366056
857002893 690589291 857002893 980363834
908100042 35722820 908100042 726097308
704484193 76635104 704484193 584529629
9617883 774133701 875251348 774133701
