1000000000 1000000000 1000
191898538 833162520 191898538 977053326
68241964 73513238 463686068 73513238
634289339 956777290 634289339 981420603
441812450 501382977 853378175 501382977
482865686 938252579 896156122 938252579
170821911 13472171 213659992 13472171
219467504 1609794 219467504 202794640
88158932 936060994 855982217 936060994
186007223 580923573 286604757 580923573
151728032 509479678 656145191 509479678
114942442 399058648 862526640 399058648
489775135 657462383 489775135 723110758
312579424 91329328 312579424 924992080
180325723 409342635 876876335 409342635
230279002 241008956 230279002 751013957
84018462 285649171 84018462 884522871
539634223 830961691 562375523 830961691
19292607 274721922 19292607 383925946
288933259 170912956 288933259 880337996
153595719 59132961 153595719 229413809
400404708 25783244 400404708 774795668
236201318 265662989 825280454 265662989
867016462 300537532 867016462 751515658
914958599 572858742 914958599 661176559
119419864 249404857 585024776 249404857
176782854 466205847 355924912 466205847
380570965 51036816 380570965 149224771
490848447 193700751 490848447 419549811
8809369 502024461 340096359 502024461
594899674 353768757 853301071 353768757
788638084 18263417 788638084 487134618
556772027 996906572 581276675 996906572
928623928 451785884 928623928 794564972
19459652 553351685 19459652 611905266
51872244 705865291 51872244 884893081
390486565 291657663 823866939 291657663
121250587 945095856 561611509 945095856
100283006 862134358 904870265 862134358
495201815 599585035 495201815 874788503
453930484 592254289 739317915 592254289
292571988 273955935 292571988 381917038
677733286 226589477 720568012 226589477
851881862 476105984 851881862 724730691
11101504 124735151 105045161 124735151
211053403 64486817 211053403 670647520
93274283 536608847 93274283 547430029
431097904 146017979 612238686 146017979
525662922 558331906 525662922 622529997
605334918 1741107 605334918 233041123
145681292 517199525 858647554 517199525
941160039 107696244 941160039 384375865
138380719 806415921 138380719 814153850
152390241 116954349 389962075 116954349
74288460 833509253 639082497 833509253
324108055 253220904 324108055 646722754
355570420 714593994 780770997 714593994
284822797 198662174 602844606 198662174
272181737 267818402 272181737 295850385
637326205 980803833 685294494 980803833
303201897 397098999 303201897 984946529
544481376 814766480 729448497 814766480
208159824 37343613 208159824 370515543
166639506 281470036 166639506 951787331
971755377 279836742 971755377 734619860
596644353 70540020 596644353 115750218
153304652 451844972 153304652 459153585
20992816 293998524 20992816 552233721
530011800 66437124 530011800 223227051
99111510 203535302 923625395 203535302
361637480 779864285 940989472 779864285
508744844 128281488 508744844 310578820
155219610 187755735 578898687 187755735
426177718 956804290 687419070 956804290
465520215 110450277 752644304 110450277
248659487 187976537 248659487 493067838
399503475 72834372 399503475 380118607
588528880 134963222 588528880 200067700
94895552 552526143 99879437 552526143
668778264 811327715 844735994 811327715
178435930 887955309 640625759 887955309
436934025 68219274 436934025 554506861
115795663 34476834 115795663 195488587
