1000000000 1000000000 100000
14747610 0 14747610 999999997
712679997 2 712679997 1000000000
419213944 2 419213944 999999998
1 957779745 999999998 957779745
191096694 1 191096694 999999998
1 180620238 1000000000 180620238
0 677185063 999999999 677185063
3 402516536 999999999 402516536
258745405 2 258745405 999999998
0 244220981 999999998 244220981
479384096 1 479384096 1000000000
318844874 4 318844874 1000000000
4 285508567 1000000000 285508567
0 65767422 999999998 65767422
220514324 2 220514324 1000000000
2 519990092 999999999 519990092
0 289286882 999999998 289286882
3 972969177 999999999 972969177
0 794121022 999999999 794121022
4 297429 1000000000 297429
350933839 2 350933839 999999999
0 486472825 999999997 486472825
704654532 1 704654532 1000000000
4 402536161 1000000000 402536161
558318650 2 558318650 1000000000
999025715 0 999025715 999999999
245762964 1 245762964 1000000000
405528916 0 405528916 999999997
1 926850973 999999998 926850973
0 19602130 999999997 19602130
861948650 0 861948650 999999996
199395589 0 199395589 1000000000
2 868803990 1000000000 868803990
3 206253744 999999999 206253744
2 603297429 999999999 603297429
938152862 1 938152862 999999999
4 293521584 1000000000 293521584
1 953785902 999999999 953785902
200424553 2 200424553 999999999
3 736084297 999999999 736084297
0 908217256 999999996 908217256
25038023 1 25038023 999999997
340655705 1 340655705 999999998
808561661 1 808561661 999999998
508885658 0 508885658 1000000000
0 572418441 999999997 572418441
428950313 1 428950313 1000000000
441065545 4 441065545 1000000000
589576046 3 589576046 999999999
674341311 0 674341311 999999999
775192350 1 775192350 999999998
587718047 4 587718047 1000000000
3 687316860 1000000000 687316860
783035870 0 783035870 1000000000
0 484201390 999999999 484201390
2 81800153 999999999 81800153
2 817703105 1000000000 817703105
562743666 2 562743666 1000000000
343321883 0 343321883 999999997
0 125997579 999999999 125997579
624824131 2 624824131 999999999
207902225 4 207902225 1000000000
785131696 3 785131696 999999999
118132537 1 118132537 999999997
0 35333219 999999997 35333219
559029107 3 559029107 999999999
1 590631044 999999997 590631044
1 714236387 999999997 714236387
1 760312574 999999998 760312574
0 961016918 1000000000 961016918
3 837563437 999999999 837563437
604237626 3 604237626 999999999
4 17176025 1000000000 17176025
1 24447580 999999999 24447580
648379998 2 648379998 1000000000
796897838 4 796897838 1000000000
0 708056069 999999996 708056069
29912116 2 29912116 999999998
129702624 2 129702624 999999999
922399062 4 922399062 1000000000
1 807005794 999999998 807005794
4 926154539 1000000000 926154539
159816136 1 159816136 999999998
4 243176103 1000000000 243176103
0 102127261 1000000000 102127261
405804738 0 405804738 999999996
448558912 1 448558912 999999998
456694563 3 456694563 1000000000
4 617754860 1000000000 617754860
2 240324501 1000000000 240324501
829199792 1 829199792 999999998
0 667840072 999999996 667840072
730202961 2 730202961 1000000000
104909707 1 104909707 999999997
3 817372766 999999999 817372766
1 142684861 999999999 142684861
2 255625800 1000000000 255625800
652358979 1 652358979 1000000000
578622555 2 578622555 1000000000
2 80180647 999999998 80180647
1 761129144 999999998 761129144
957813552 0 957813552 999999997
0 284522144 1000000000 284522144
3 185428286 999999999 185428286
1 178796629 999999997 178796629
4 900696623 1000000000 900696623
2 151732058 999999998 151732058
21068944 1 21068944 999999998
3 55669854 1000000000 55669854
2 443198493 999999999 443198493
4 359532881 1000000000 359532881
4 250969368 1000000000 250969368
997286798 1 997286798 999999999
1 237728274 999999997 237728274
65545287 1 65545287 999999997
21553119 0 21553119 999999998
898910188 0 898910188 999999999
2 500232158 1000000000 500232158
1 74798469 999999997 74798469
3 168472653 1000000000 168472653
947903402 0 947903402 999999999
35675614 3 35675614 1000000000
839057124 4 839057124 1000000000
2 200378828 1000000000 200378828
2 450661162 1000000000 450661162
1 124445010 999999997 124445010
47785166 4 47785166 1000000000
1566866 2 1566866 999999998
377911960 3 377911960 999999999
941020108 2 941020108 1000000000
4 959717063 1000000000 959717063
940539913 4 940539913 1000000000
50398175 1 50398175 999999999
0 186454648 999999997 186454648
3 265721676 999999999 265721676
180404700 2 180404700 999999998
318368958 1 318368958 1000000000
1 537612685 999999999 537612685
4 601061752 1000000000 601061752
3 715251856 1000000000 715251856
898658459 4 898658459 1000000000
914751267 2 914751267 999999998
199960037 0 199960037 999999996
2 353778245 999999999 353778245
3 378100469 999999999 378100469
728844961 4 728844961 1000000000
70195929 0 70195929 999999998
831870471 0 831870471 999999998
3 456845227 999999999 456845227
719623156 3 719623156 999999999
820963560 1 820963560 1000000000
1 271016395 999999998 271016395
0 955194921 1000000000 955194921
157424629 4 157424629 1000000000
54175349 1 54175349 999999997
325941475 2 325941475 999999999
639323067 0 639323067 999999996
752758141 2 752758141 999999998
815134549 3 815134549 999999999
820111861 2 820111861 1000000000
530145134 4 530145134 1000000000
270013589 1 270013589 999999997
4 84735694 1000000000 84735694
1 708569160 999999999 708569160
