1000 1000 1000
377 476 377 567
1 130 1 939
164 183 164 575
801 10 801 178
180 184 180 940
446 16 446 840
398 855 820 855
51 180 51 982
632 105 632 822
78 91 537 91
378 181 378 946
21 655 400 655
275 4 275 955
579 314 579 491
108 589 944 589
841 437 841 911
794 258 794 851
224 31 224 927
473 147 473 840
23 490 741 490
529 784 529 988
376 269 376 650
784 48 784 951
29 84 29 851
280 17 280 807
25 573 605 573
797 553 797 741
39 169 401 169
681 223 681 579
0 769 787 769
245 342 897 342
530 324 530 756
193 158 464 158
304 155 918 155
812 687 812 934
293 431 293 988
235 109 235 938
625 49 625 699
561 85 917 85
150 515 536 515
254 104 993 104
221 368 221 846
5 408 618 408
79 397 341 397
449 172 449 849
80 428 900 428
36 298 293 298
75 461 849 461
1 316 554 316
587 297 587 755
701 75 701 856
42 53 42 891
773 51 773 961
32 260 309 260
193 793 435 793
282 399 964 399
0 938 55 938
161 64 161 892
610 299 610 858
212 717 988 717
57 34 57 635
448 252 448 999
34 338 591 338
460 523 896 523
81 485 654 485
600 32 600 373
128 97 128 822
801 329 801 804
3 654 667 654
831 266 831 788
301 388 301 973
421 688 961 688
709 89 709 832
43 927 320 927
31 744 247 744
778 270 778 941
493 420 493 847
475 183 475 918
362 912 924 912
457 121 457 815
11 570 593 570
681 792 681 996
211 513 211 954
92 788 967 788
64 595 739 595
825 23 825 910
174 612 725 612
18 870 899 870
736 39 736 935
932 649 932 710
916 8 916 819
614 149 614 978
64 4 64 804
57 740 57 945
228 466 228 982
0 827 605 827
288 428 288 576
670 800 893 800
215 582 215 931
852 76 852 913
510 477 510 880
4 188 943 188
43 584 813 584
72 467 957 467
28 314 945 314
142 181 142 922
223 356 888 356
80 169 80 647
369 436 926 436
78 437 735 437
496 707 496 1000
1 283 302 283
117 444 918 444
635 268 635 862
364 72 934 72
203 590 774 590
370 238 370 793
404 771 964 771
847 105 847 659
130 815 986 815
470 341 470 872
97 932 861 932
5 19 5 952
54 134 656 134
257 376 257 980
103 477 802 477
13 799 655 799
634 189 634 947
145 340 303 340
799 979 997 979
859 20 859 554
10 217 665 217
122 224 877 224
314 343 314 785
122 690 985 690
843 149 843 860
839 699 839 865
3 868 844 868
83 823 867 823
10 476 902 476
115 652 491 652
66 641 683 641
39 632 594 632
243 501 681 501
325 74 325 954
0 492 521 492
522 243 874 243
52 676 953 676
265 424 265 751
176 202 176 633
544 688 544 912
509 36 509 970
212 727 385 727
26 241 26 849
92 296 92 780
285 100 285 966
406 0 406 866
151 195 607 195
36 520 528 520
374 3 374 763
90 951 976 951
313 455 313 971
73 537 821 537
96 546 719 546
21 512 515 512
264 5 264 977
332 359 332 592
296 805 933 805
545 309 545 989
25 197 25 975
22 295 741 295
147 385 147 849
245 200 245 947
719 906 719 957
664 571 664 871
467 180 467 720
454 0 454 943
238 534 900 534
152 351 152 835
360 3 360 570
609 473 850 473
0 486 403 486
11 591 908 591
45 567 847 567
186 10 186 757
365 274 365 662
240 109 240 186
972 931 972 997
312 494 496 494
360 907 536 907
55 90 55 618
266 413 266 779
456 566 575 566
398 533 398 997
494 35 494 637
0 962 997 962
650 301 650 607
109 839 395 839
116 317 991 317
959 121 959 171
678 198 678 364
111 774 967 774
49 634 867 634
90 230 90 980
141 956 984 956
175 849 778 849
128 452 361 452
596 196 596 813
479 631 479 961
408 53 408 833
566 36 566 480
622 696 680 696
684 209 684 806
386 276 386 964
304 359 304 833
9 914 279 914
54 341 54 864
505 390 505 802
58 237 668 237
20 358 881 358
61 682 817 682
212 802 547 802
512 67 512 823
120 496 424 496
258 289 258 406
366 29 366 727
492 131 492 868
396 780 842 780
106 323 362 323
19 551 520 551
269 595 269 985
132 503 132 892
380 476 380 837
561 272 561 947
362 91 362 936
21 871 890 871
71 624 913 624
8 318 78 318
499 806 897 806
342 207 342 949
13 51 133 51
90 582 353 582
38 664 619 664
24 513 951 513
278 87 278 674
112 465 112 694
23 196 996 196
238 718 238 806
584 86 584 979
830 191 830 901
63 442 675 442
498 503 498 919
814 337 814 918
116 670 429 670
557 800 557 814
3 739 422 739
64 432 845 432
688 62 688 967
0 648 63 648
283 495 665 495
536 96 536 825
38 497 432 497
53 633 729 633
8 440 957 440
20 332 399 332
0 66 661 66
350 170 350 947
285 930 686 930
227 276 227 988
191 745 191 934
73 247 944 247
390 503 873 503
832 350 832 850
187 66 187 678
83 706 889 706
343 8 343 940
335 699 829 699
30 571 715 571
246 272 973 272
277 273 557 273
271 109 271 930
806 957 806 984
163 365 163 986
411 282 411 989
179 383 510 383
594 59 594 565
