1000000000 1000000000 1000
630608407 74813188 630608407 572572115
428810287 713956480 539731989 713956480
640066404 189916304 777953387 189916304
139692089 138020424 436628489 138020424
232274854 245431711 232274854 706217149
76021996 254360470 90280084 254360470
78051453 144768536 78051453 465970638
850504736 64335458 850504736 291249863
785564070 883374775 785564070 896933478
796399066 595247994 796399066 744964118
161190944 422005198 161190944 652880193
540833087 266542687 578201144 266542687
988255801 142023957 988255801 608435838
828444525 25006165 931018109 25006165
891708088 941389040 987421519 941389040
226160836 227278294 226160836 453581683
819681212 102692696 819681212 299758344
645584519 265463459 707539078 265463459
62794223 240091477 538557260 240091477
400448045 854916927 400448045 883683491
239481391 45595739 239481391 530238209
121373754 96455953 121373754 489398688
381705163 748071511 473255782 748071511
625009729 515469295 625009729 518345263
60042192 8432801 60042192 388526532
954700249 10357159 969354487 10357159
878583669 26629014 943557470 26629014
132647706 815138493 132647706 956470899
486354133 495552072 486354133 695317949
211076261 799905078 211076261 906630069
817436508 460977322 874192750 460977322
555813662 249607626 555813662 536758324
305481484 350666223 591481831 350666223
839423895 535734645 969356189 535734645
540266047 14090031 787529358 14090031
970390555 468703841 997254811 468703841
924844650 764656859 997583153 764656859
704385404 760986015 704385404 951581222
693807617 608343397 875588445 608343397
806481742 207271860 806481742 495782614
595914473 761176041 726803970 761176041
543416601 611117875 636913650 611117875
193691536 119326636 243371228 119326636
548229533 303104792 750380490 303104792
61687984 537350740 61687984 735419441
937958993 288057449 937958993 459779139
381535176 99589942 651555920 99589942
74106356 593346096 375362236 593346096
284129302 65556779 720666669 65556779
524127655 502571835 524127655 580946183
960603222 266308907 980288986 266308907
214127703 854925131 346051577 854925131
357007992 942958635 357007992 970199213
779109670 563344220 833062357 563344220
651769297 160140748 651769297 370004385
792800216 3750566 792800216 287705502
125506912 106674840 125506912 496028136
591461333 111813550 877210203 111813550
983893502 887720449 983893502 982335655
741981291 497973517 972491366 497973517
138970582 564069667 138970582 866979738
555151561 371500805 982003547 371500805
363460109 585207837 363460109 674456647
398279037 636656859 398279037 924262402
300595683 485505746 300595683 630108720
712364531 215470339 931736409 215470339
475828785 273485286 897328429 273485286
613953872 687183905 824467853 687183905
725781307 345651633 818859320 345651633
153191062 75921120 153191062 249876975
834634916 949236593 834634916 950974789
628239544 90115372 628239544 201130275
861021868 283705839 861021868 473110562
700079360 663732547 928595192 663732547
433821795 22774695 433821795 261185151
618438076 820868009 618438076 873701961
331462988 947070867 331462988 964313869
873645662 643119114 873645662 798867182
116296643 806624054 166063283 806624054
446596788 226373179 891563025 226373179
782164994 884927854 782164994 914718443
1831035 564036842 1831035 806261221
102791420 228683895 254781641 228683895
639144744 783210247 639144744 948096672
521253600 651361727 521253600 943070481
366713617 220969392 836879176 220969392
767427853 604125430 936531689 604125430
148967468 725137676 445690422 725137676
452472560 24665997 452472560 331626060
195657010 655141438 510879173 655141438
568091963 433162898 986562666 433162898
728808349 938881308 728808349 987925531
598422201 448730649 795817185 448730649
550637728 32202421 550637728 304884149
260824634 929516679 498323132 929516679
417037371 789083693 417037371 807845156
343592333 101694030 449541921 101694030
492572872 566790420 924211995 566790420
12645535 838029555 12645535 846987907
763676634 534355702 763676634 632760534
372764233 566735488 444081609 566735488
639452042 291776502 860226888 291776502
282390741 194412904 463656157 194412904
179862725 859097927 525657566 859097927
117395599 790350249 267265821 790350249
347734170 205573013 347734170 218250425
826591436 109740178 826591436 225924863
313970436 237228633 479159776 237228633
992106794 103679350 992106794 523236988
630595678 736181202 630595678 789308114
887516903 201883785 887516903 652265546
140759833 878988642 140759833 915799550
931456330 883612499 931456330 924484710
393772261 907124105 871448221 907124105
446663710 854290465 579625830 854290465
461639813 790313009 461639813 902659701
781125593 456882028 988157399 456882028
506906719 494901017 632876386 494901017
982378638 710103185 982378638 843624425
614448393 515224058 771917847 515224058
156038243 466642314 453518861 466642314
841370541 644818886 934996515 644818886
908780199 573576449 945348287 573576449
418330571 374872446 418330571 773167172
868153915 292221047 970075732 292221047
618800118 80001191 783996418 80001191
344687942 822728436 344687942 851514811
180522591 719202567 639301493 719202567
740371461 75681665 740371461 484094040
288723514 267922623 317605603 267922623
881043681 186621857 881043681 595025541
681019414 85512254 838735813 85512254
288749449 143682014 360681409 143682014
429942031 934378654 429942031 992614085
633238005 493023549 678861167 493023549
254817883 752361611 254817883 808273094
531606037 617489601 531606037 981499567
665779778 140978527 721421582 140978527
790979861 576828815 790979861 710605613
403936228 673486053 403936228 987816867
179447428 614885419 196658866 614885419
987553335 711382057 987553335 951970912
510649110 676569154 510649110 818127883
808127843 368924959 808127843 840414790
131747870 552895372 205979252 552895372
148549559 436004538 637270825 436004538
51490883 31143648 134118517 31143648
191804819 609976493 191804819 901353108
866136233 640493642 866136233 683527515
423760917 308010958 676797700 308010958
307375610 694033066 307375610 877031009
926008054 207690755 926008054 651327286
837255955 875119023 967509826 875119023
852736290 769031918 953416981 769031918
527842685 515912846 823453144 515912846
156087088 387780491 423158885 387780491
312941059 512260849 312941059 860182536
778907905 268127852 778907905 696951339
529711763 622030215 529711763 823186722
12189180 624195824 339704910 624195824
575162427 431673455 575162427 559346292
387693139 677333720 698897399 677333720
851460761 986604656 851460761 992056765
783593383 138992567 783593383 378409496
962338975 659054063 973859962 659054063
313208513 648064351 388016238 648064351
287968099 99225696 287968099 225016432
123036381 479657975 123036381 955702029
755474064 371018850 755474064 643560755
35839808 100320495 35839808 221254772
763447811 865640390 804146013 865640390
735220998 899608419 735220998 997577727
611994076 846340439 710210971 846340439
559221355 553177172 584492067 553177172
146872149 767803553 146872149 791702448
489721922 577032663 489721922 607854558
172804232 353751592 172804232 584993833
620100616 827657054 767470356 827657054
461576278 461423817 618694750 461423817
101755251 628160211 547900540 628160211
862515330 210732274 886323614 210732274
192594501 524561425 505031363 524561425
449823094 775730804 716352947 775730804
511007766 137315139 511007766 548792566
48033070 390269225 48033070 661588462
740277041 399111941 762253716 399111941
416817759 440042989 416817759 851014027
593814349 190637666 991441290 190637666
734433087 440094578 870912813 440094578
272424613 943540343 272424613 976695876
54413217 201893352 54413217 436153557
319047244 372831196 782145761 372831196
138211048 844465202 509280235 844465202
187418472 820563686 187418472 891180937
520680902 919861619 520680902 942270184
328982670 331267436 467022616 331267436
371629804 65593833 635542942 65593833
444574550 168455570 444574550 457184526
356526634 764924905 723627645 764924905
988217907 604691675 988217907 823475921
186857923 453923403 186857923 936653478
282841404 19958868 282841404 192508632
702695877 731434560 840469670 731434560
411772538 380638827 411772538 730909323
4802451 49041419 431926307 49041419
543675039 143169101 839564339 143169101
196363859 346617789 196363859 501458016
746938416 524213790 746938416 887112797
189822112 787283941 189822112 959383176
289138091 310672805 289138091 547947358
844391073 149986259 887690820 149986259
459978924 772374946 612895621 772374946
188720743 894047410 188720743 969547069
737631544 248361419 737631544 537079665
962358940 961182723 962358940 997095092
907074439 605842082 907074439 921510352
40774117 2352294 191652476 2352294
814346502 653361726 814346502 903339496
436981285 872039590 716548742 872039590
983296442 365638944 987749154 365638944
306842930 708198605 306842930 872809288
227085807 540527041 227085807 861505273
