1000000000 1000000000 1000
113639713 202329425 113639713 206135209
355962276 569325480 361483883 569325480
736629594 790094864 736629594 793239890
609763992 553999301 614489587 553999301
663025265 766667362 663145441 766667362
994804379 45145213 999826477 45145213
576771336 71169587 576771336 79150682
350529752 775219787 350529752 775734945
794147301 57440668 794411370 57440668
679650173 969330353 689493374 969330353
91745797 920434712 91745797 928363385
851375089 92528461 851375089 97793357
149822178 709969188 149822178 715622032
837342056 667651660 837342056 675682572
429765508 372588591 436658900 372588591
633173005 696710827 636518651 696710827
116311624 84382428 120173871 84382428
449212687 625894025 449212687 629256467
569133086 160489758 572292679 160489758
266592425 565166876 272874963 565166876
907472899 330284561 907472899 336798177
301429132 64331858 301429132 73660032
174512078 688252625 175657981 688252625
55511422 420365826 61749037 420365826
224981324 200653705 230253599 200653705
363139878 348807091 370054917 348807091
694519254 897555876 694519254 898243288
14802032 818645760 21505275 818645760
468991666 918585856 477788108 918585856
986664372 626267079 994208427 626267079
995767739 320634966 995767739 320983342
241992130 838683375 241992130 839574799
269061400 393302546 269061400 402860606
149844610 438781462 149844610 446411962
816429742 179527205 820917435 179527205
388186973 495744842 394850604 495744842
959123316 344017662 960443725 344017662
813954270 585611802 813954270 594614777
27099049 739130647 27099049 743067931
381410873 634638494 381410873 636115242
711066575 838025432 719203679 838025432
988259526 340331764 988259526 346970643
461974398 563653292 466945955 563653292
860055900 678852920 863144273 678852920
603832192 227308056 603832192 232538228
622101841 118945474 622101841 123444914
656998188 191893286 662147000 191893286
276033914 243609878 276033914 251542063
5133758 255288328 13831865 255288328
903192854 132366606 913060059 132366606
385955972 510488793 385955972 518220174
565197586 255739897 571840611 255739897
650584353 792997714 650584353 798350461
113936459 794562441 118388480 794562441
481319379 175192546 486191152 175192546
848741678 559753398 848741678 564985793
7497488 436037504 7497488 443189982
99940471 930058718 99940471 935822960
190907372 152447250 190907372 158495769
257655321 805814752 263027002 805814752
255705807 193317249 264635471 193317249
127107774 516040761 127107774 519106480
