100 100 144
47 22 89 22
12 12 12 99
94 21 94 64
83 93 83 98
27 29 78 29
18 43 76 43
19 57 29 57
22 33 22 90
71 61 82 61
27 1 27 100
9 47 56 47
37 34 44 34
32 23 89 23
35 58 89 58
8 78 13 78
97 90 97 91
19 7 39 7
29 27 55 27
80 79 88 79
33 8 76 8
6 48 54 48
46 73 46 97
48 53 61 53
92 52 92 53
10 19 28 19
6 45 11 45
14 25 23 25
74 8 74 75
15 91 15 97
14 31 45 31
7 41 11 41
46 3 89 3
41 93 96 93
6 26 50 26
39 64 84 64
45 6 100 6
50 43 50 89
2 38 2 47
44 81 68 81
5 1 5 12
30 7 30 58
42 68 78 68
12 67 60 67
11 88 82 88
48 66 75 66
39 36 39 56
56 62 56 83
42 7 100 7
15 4 15 74
65 31 99 31
91 60 91 92
24 20 24 95
7 32 81 32
59 7 59 90
5 21 78 21
24 75 100 75
42 42 42 68
46 5 46 59
13 87 13 98
85 1 85 84
61 38 61 66
86 59 86 96
61 84 97 84
11 63 96 63
22 42 28 42
10 52 12 52
98 6 98 48
7 29 7 99
5 95 55 95
36 38 89 38
95 0 95 67
38 63 38 98
86 17 86 53
13 46 98 46
29 35 29 80
39 16 39 23
4 76 7 76
67 33 97 33
89 15 89 69
59 96 62 96
58 4 58 73
44 25 44 87
75 41 75 57
68 10 68 74
77 66 77 68
65 40 65 78
10 65 10 67
35 41 35 79
15 1 100 1
19 85 23 85
19 54 80 54
5 94 98 94
28 74 36 74
59 92 92 92
1 1 4 1
56 30 56 38
31 20 31 99
4 72 91 72
11 62 82 62
11 37 100 37
25 7 25 71
32 6 32 55
2 83 97 83
5 27 5 81
82 42 82 97
3 22 3 28
21 48 21 72
64 9 64 83
40 36 40 96
18 45 47 45
47 62 47 84
4 71 65 71
5 70 44 70
14 43 14 81
38 4 38 50
51 10 51 46
34 5 34 89
15 79 21 79
13 30 82 30
54 91 88 91
34 50 55 50
42 80 44 80
13 4 94 4
32 65 32 80
66 61 70 61
20 82 84 82
46 40 92 40
33 57 96 57
78 15 78 92
60 16 60 95
90 42 90 74
18 78 27 78
81 6 81 56
6 18 33 18
80 76 86 76
10 84 10 85
37 99 87 99
7 60 42 60
14 11 86 11
65 17 65 21
26 86 87 86
41 11 41 15
67 34 67 62
45 36 45 45
