1000000000 1000000000 100000
790028408 214603191 793808559 214603191
179164015 131137882 179164015 140411554
54018488 109984340 54018488 113316902
208497773 608314938 208497773 612711188
787196152 537338535 787196152 539790611
820458580 689421217 828718606 689421217
183953287 35193263 183953287 38787828
146007396 741793244 146007396 749247329
164782969 380732766 164782969 388887801
630271165 450125615 636618508 450125615
924438908 819824452 927243354 819824452
368222516 934307494 374217825 934307494
973536515 577697363 980007356 577697363
466258972 435589288 472412488 435589288
743995541 260868528 746178704 260868528
151279253 24781900 151279253 28671228
979487722 125556072 980526947 125556072
304143757 122543996 304143757 122845663
188334962 293407006 188334962 298350214
979721757 459103420 979721757 461337518
404605280 840311988 407730151 840311988
941020596 915957307 942765583 915957307
760535971 811386706 760535971 819630680
287080349 121007946 292475780 121007946
731858383 664901043 731858383 671617758
100163507 966467011 103032373 966467011
929666684 783321998 933165586 783321998
736594019 300335383 741604034 300335383
612218267 260560408 612218267 264760009
889406230 100445618 898443016 100445618
271250587 790178349 278385058 790178349
154376876 900471017 154376876 905938614
631151660 17274569 638746074 17274569
41757424 509962689 41757424 513121108
836157477 3933828 843439641 3933828
334845143 32420957 336463573 32420957
617807444 152541254 617966050 152541254
704508450 133223294 709747994 133223294
776426272 598289545 779304331 598289545
336511294 261081790 343031675 261081790
170047951 840520915 176580210 840520915
166131123 910645778 166131123 912923426
385404074 570947806 385404074 573162604
54451084 420903951 54451084 421966265
710413831 775663612 714904090 775663612
667419324 178964359 670004036 178964359
380403349 45377074 387706357 45377074
184135474 229786002 184135474 234075794
84503743 248187836 93235392 248187836
384262654 868182462 384262654 872119598
385778020 24042906 389743572 24042906
197165105 801086571 197165105 803244927
526077012 544409003 533924376 544409003
596393037 735131269 598954911 735131269
16647054 30322353 16838540 30322353
203042185 557296784 203042185 558627187
266183818 128772299 272132033 128772299
410887803 645997155 415117865 645997155
258987630 134759969 260146250 134759969
270933211 737574833 280804630 737574833
805212834 885020487 805212834 890605390
129641331 363004094 137586131 363004094
407528459 705818550 407528459 715772446
808492563 984559119 808492563 992215205
895533366 442044877 895533366 445214051
35549819 96320988 38732004 96320988
969288914 755037351 969288914 759108906
198096375 452269290 202787969 452269290
725181959 464005610 727256270 464005610
708525199 964749873 708525199 970889463
412539348 154803973 413157897 154803973
617118815 343298529 621570694 343298529
587581414 275661798 596586440 275661798
133541104 947674465 135419531 947674465
731841437 248449861 731841437 257586065
472019332 756100735 479562184 756100735
379771457 109856064 379771457 111491913
998433935 444537707 998710326 444537707
778722941 746440881 778722941 749490924
826357994 288757820 828020337 288757820
854127450 720753946 857679235 720753946
903877972 697113976 906659700 697113976
272903638 890020207 278775536 890020207
149762307 6591387 149762307 14161810
621553134 844789382 622787167 844789382
545534688 673768821 553770429 673768821
354142678 944209991 354142678 951381913
610391816 160779994 616803011 160779994
709226719 114052494 717815137 114052494
664466439 27481614 673864907 27481614
697409503 412752065 697409503 420549062
112684196 133974706 112684196 141757713
640083434 633264638 640083434 642113043
507189514 533117890 513151038 533117890
47994286 728277309 47994286 735827553
104390754 305842898 104390754 311469713
148835027 486403883 148835027 496110311
807085816 631650138 807085816 640890714
852135230 835170246 860018954 835170246
110278550 318566811 114693700 318566811
332649852 152406992 332649852 157372993
911911408 17747543 911911408 19266523
401217560 270093040 408441874 270093040
44742705 447666807 53931421 447666807
796848244 172402777 796848244 178874121
296893610 81866605 296893610 84424773
38613202 871388456 38613202 879536828
234005716 864184548 234005716 866598994
176046828 86861492 176046828 92433124
408760714 548425651 408760714 551129921
881767774 763235326 881767774 767137247
934199140 225085475 934199140 228084026
46579169 305565822 49941703 305565822
108806428 617192109 108806428 621938886
580756980 308888758 580756980 312763755
371019200 969315027 375685783 969315027
207780437 85038106 207780437 89717804
531364901 266788756 531364901 275670438
343543975 378345861 352245954 378345861
228540046 81564590 228540046 91500012
41885709 643782625 41885709 648299682
441794689 362562293 441794689 365711157
492409900 955925735 492409900 958287257
681939528 463088324 681939528 466856023
637874905 546712885 647708414 546712885
868488306 217098588 868488306 220242998
105931202 58520840 115103628 58520840
209466777 245931184 209466777 253143941
93322679 570733310 98933310 570733310
5900236 195480155 5900236 196205758
552741091 200166011 555698586 200166011
866355184 638442868 873387315 638442868
317363554 8304131 317363554 14352441
120578069 530009582 120578069 531636460
113795353 392212589 121473556 392212589
235941119 209141092 245421711 209141092
98159697 669877371 98159697 678969017
323041609 94007990 331600652 94007990
