1000000000 1000000000 100000
761364288 906 761364288 999999957
644 408949571 999999704 408949571
750869098 643 750869098 999999871
322445013 868 322445013 999999944
871636240 631 871636240 999999778
501048544 920 501048544 999999924
312 916120392 999999899 916120392
500 458889665 999999826 458889665
566 527868089 999999908 527868089
592 709610616 999999757 709610616
207 335895353 999999220 335895353
91 728012839 999999384 728012839
960 877540369 999999965 877540369
465 379454318 999999769 379454318
808 622123233 999999836 622123233
726432530 602 726432530 999999676
655444457 923 655444457 999999945
848264200 92 848264200 999999675
570 629426660 999999653 629426660
853726647 992 853726647 999999999
39 607724288 999999346 607724288
202887986 103 202887986 999999558
328482135 116 328482135 999999991
440 10000007 999999655 10000007
386209425 912 386209425 999999936
226320580 68 226320580 999999506
489 34262425 999999981 34262425
192 689466959 999999968 689466959
844 803028526 999999989 803028526
925716549 249 925716549 999999838
940667856 637 940667856 999999761
569932833 845 569932833 999999911
738 222828042 999999967 222828042
678555035 786 678555035 999999861
499 64401474 999999724 64401474
692 64312421 999999972 64312421
689 249412300 999999867 249412300
572 691420817 999999993 691420817
352746374 479 352746374 999999925
731118918 582 731118918 999999701
298161202 147 298161202 999999497
94815573 559 94815573 999999881
861 541654376 999999870 541654376
814496842 352 814496842 999999719
213007572 372 213007572 999999475
716837629 227 716837629 999999514
914473256 2 914473256 999999827
836907716 810 836907716 999999975
343 747718228 1000000000 747718228
942415227 33 942415227 999999983
472858305 557 472858305 999999922
945 162455502 999999981 162455502
52 433047700 999999714 433047700
21 404912288 999999416 404912288
40281208 826 40281208 999999943
603482502 342 603482502 999999696
661 340634739 1000000000 340634739
942423941 474 942423941 999999997
407 413049633 999999848 413049633
659 970590362 999999785 970590362
413 952437 999999555 952437
973770518 821 973770518 999999844
967 753928279 999999975 753928279
960 49607305 999999961 49607305
571807416 632 571807416 999999947
473 517689 999999533 517689
375 982433665 999999909 982433665
829 647546419 999999966 647546419
318 623168038 999999751 623168038
529 140929232 999999548 140929232
398 175212220 999999632 175212220
515315014 814 515315014 999999967
502 766345781 999999510 766345781
639 955849165 999999871 955849165
656709464 907 656709464 999999993
397004594 804 397004594 999999837
74 379675682 999999618 379675682
829 957641230 999999921 957641230
147803677 105 147803677 999999288
453 616143756 999999926 616143756
257827522 915 257827522 999999955
79065941 226 79065941 999999250
231180587 549 231180587 999999609
592 878519971 999999620 878519971
397 191278432 999999404 191278432
56496413 425 56496413 999999500
475759113 522 475759113 999999846
333472660 166 333472660 999999454
672440382 112 672440382 999999273
705 906438045 999999858 906438045
742281358 117 742281358 999999334
242454839 129 242454839 999999631
481 178644213 999999742 178644213
874 626168503 999999918 626168503
468 116793200 999999542 116793200
768551642 474 768551642 999999660
7 87937595 999999652 87937595
149520767 554 149520767 999999734
15138935 425 15138935 999999757
148 639756372 999999499 639756372
94392701 412 94392701 999999562
742095386 914 742095386 999999975
468 37691821 999999889 37691821
139280584 674 139280584 999999679
645 501738768 999999695 501738768
832024968 482 832024968 999999821
488 185239623 999999605 185239623
45221737 767 45221737 999999875
60124617 512 60124617 999999836
243787565 834 243787565 999999890
196715436 712 196715436 999999955
269 710700054 999999712 710700054
587 299934177 999999883 299934177
432640861 804 432640861 999999964
985018332 50 985018332 999999810
96835487 523 96835487 999999856
342 558817746 999999696 558817746
575 349791530 999999797 349791530
830701708 689 830701708 999999973
162 784787384 999999529 784787384
154 821073035 999999619 821073035
148708815 183 148708815 999999555
142 910640608 999999772 910640608
814078898 5 814078898 999999224
368 267554497 999999652 267554497
440 703720366 999999840 703720366
930 512491323 999999990 512491323
388481700 410 388481700 999999922
868784474 943 868784474 999999964
916668559 124 916668559 999999325
746512807 623 746512807 999999935
793 355560430 999999810 355560430
675 591798647 999999811 591798647
353 457387676 999999988 457387676
452 215528972 999999940 215528972
455277271 772 455277271 999999867
58631612 947 58631612 999999973
877 774355088 999999965 774355088
896774605 641 896774605 999999948
855 318944783 999999866 318944783
122311713 586 122311713 999999865
499 114978661 999999639 114978661
66 472645181 999999176 472645181
20603546 606 20603546 999999870
901464967 572 901464967 999999961
190299254 226 190299254 999999516
327501228 728 327501228 999999931
551 16267995 999999602 16267995
768967683 274 768967683 999999469
364 463887049 999999582 463887049
363 893807049 999999915 893807049
380 360129055 999999711 360129055
138 367869451 999999154 367869451
565825947 417 565825947 999999863
506 95898710 999999511 95898710
321 929078343 999999829 929078343
864 219021777 999999984 219021777
840837857 597 840837857 999999651
938019389 552 938019389 999999841
104 716758114 999999632 716758114
155 491140447 999999532 491140447
805 697234483 999999873 697234483
669363159 778 669363159 999999839
606297863 41 606297863 999999470
369850213 445 369850213 999999501
661284190 291 661284190 999999743
176 282018922 999999855 282018922
242300269 295 242300269 999999548
187 992924667 999999533 992924667
719 221089690 999999836 221089690
635 575417409 999999955 575417409
719 184937724 999999939 184937724
168405154 270 168405154 999999542
953689105 66 953689105 999999536
370 320635631 999999530 320635631
531 740107289 999999865 740107289
924 237136014 999999927 237136014
667772055 631 667772055 999999775
829 620170610 999999974 620170610
269891755 221 269891755 999999751
600091095 73 600091095 999999767
985 286678294 999999985 286678294
885329417 418 885329417 999999861
954596823 363 954596823 999999696
943 319921536 1000000000 319921536
168 150550702 999999798 150550702
972 105460858 999999998 105460858
412 101396584 999999757 101396584
269124212 473 269124212 999999928
999227327 104 999227327 999999939
851949669 618 851949669 999999914
937293703 702 937293703 999999999
243234401 962 243234401 1000000000
353635400 161 353635400 999999717
628683956 549 628683956 1000000000
22187917 276 22187917 999999513
627 590608215 999999791 590608215
650561235 756 650561235 999999793
279 246288436 999999919 246288436
185807824 411 185807824 999999688
46 634369356 999999733 634369356
454510241 356 454510241 999999802
446408881 297 446408881 999999822
953230801 883 953230801 999999895
821321102 425 821321102 999999523
390292586 361 390292586 999999373
924154694 743 924154694 999999967
617922969 754 617922969 999999969
768 767307188 999999811 767307188
918854964 0 918854964 999999228
600580410 758 600580410 999999898
411 261929932 999999724 261929932
341 590029780 999999979 590029780
406 621461869 999999951 621461869
741611222 350 741611222 999999507
4 508691100 999999996 508691100
191 888894369 999999568 888894369
208069099 71 208069099 999999969
156 38182327 999999911 38182327
741 104694462 999999872 104694462
852980075 189 852980075 999999868
202 186356595 999999581 186356595
767684532 754 767684532 999999758
541848871 554 541848871 999999838
931274188 8 931274188 999999513
308268392 268 308268392 999999548
327 915198163 999999705 915198163
825766133 456 825766133 999999629
43 788550125 999999232 788550125
778 989632524 999999819 989632524
423 694658164 999999677 694658164
353 157101869 999999761 157101869
970306321 684 970306321 999999879
541 451606817 999999579 451606817
19 459752042 999999629 459752042
114 275136827 999999458 275136827
550228856 377 550228856 999999945
198 584562277 999999252 584562277
460 529062156 999999787 529062156
506 758899003 999999840 758899003
492 21322087 999999755 21322087
28704002 604 28704002 999999909
708774670 491 708774670 999999934
136 1692290 999999174 1692290
816 84657821 999999967 84657821
734447302 264 734447302 999999842
152750565 552 152750565 999999617
401570136 344 401570136 999999762
