1000000000 1000000000 100000
335112910 439805512 335112910 940976687
197904802 663301720 274837072 663301720
482210286 741100804 905165867 741100804
298773430 506935596 556289887 506935596
43524542 64424864 43524542 216420377
800143372 606509715 800143372 791752518
467317173 29298267 467317173 771360636
60695495 460494212 894493434 460494212
903819148 142892614 910132365 142892614
221161612 876275391 422158128 876275391
339740620 57384107 339740620 364721952
676704463 434634388 676704463 811859025
258617819 30253302 258617819 337679297
18236027 94196663 18236027 576946147
155389530 40107044 155389530 780034287
528358019 837773691 586674541 837773691
183612894 731899238 235248463 731899238
12089657 21022503 12089657 222297494
967715562 343932440 967715562 957215848
176115503 159468394 430251027 159468394
850305758 457716297 850305758 656570990
505393342 7393581 505393342 786932050
203916826 526864591 471367101 526864591
423374899 615545310 754629015 615545310
708112734 440411421 708112734 624205009
403268588 306166269 403268588 476858059
689737426 568813551 689737426 741587288
245729237 621499740 245729237 849462470
766279210 746549742 766279210 970235025
793389925 326278896 793389925 501102022
198997659 920947147 454018113 920947147
310540507 953335035 860904682 953335035
308749134 160229632 308749134 718622059
441164174 271121801 441164174 502086710
222451791 86908450 222451791 973419139
77799759 190538318 77799759 987344001
616841657 141846071 616841657 594204878
277141708 369722192 277141708 902318451
90053341 315599611 90053341 521101453
204525756 304514836 802085711 304514836
855178417 714922053 855178417 980642354
33867677 137670958 254198598 137670958
309493979 286014508 914338834 286014508
89672324 165994835 89672324 503629121
163077049 646998146 163077049 720963536
63959391 895866826 994411874 895866826
734831871 686084670 734831871 787314138
270147690 319510761 270147690 804983550
487913231 832217764 487913231 847987691
259855542 379054604 832937732 379054604
542393874 213330650 689789063 213330650
595563545 118742626 865132699 118742626
825406291 744568220 859316600 744568220
153768922 439174386 592695487 439174386
142028919 775357693 677348595 775357693
262975324 757268103 262975324 776440617
674300317 290688145 674300317 751163837
226198474 814128164 226198474 897193542
538136797 230819068 538136797 971307160
2695448 521985970 629518781 521985970
108956681 636468928 451221125 636468928
673814357 329157682 673814357 369060850
737645276 99703639 737645276 284238008
756970176 598825997 756970176 803249149
34015652 643656934 535746228 643656934
55934520 439834541 169948741 439834541
481303872 59367401 481303872 156088933
699177862 708745004 699177862 867330332
174234814 668095328 268779087 668095328
146507926 170625671 146507926 829837454
349254518 547156208 912038301 547156208
23466604 231544117 462103505 231544117
935922268 423565280 935922268 424153753
194832500 136139789 701318485 136139789
202293449 508063135 603572754 508063135
950894564 182748507 950894564 189210817
210666247 756736377 210666247 763405192
876139792 773648543 876139792 942775063
213089131 28153719 213089131 328643329
486917145 726320209 824120073 726320209
570673877 308202991 746508582 308202991
14627034 56765064 14627034 417276501
223001019 406293322 223001019 582559308
2010459 9603069 2010459 185404356
707168982 740790468 883009288 740790468
253178406 9805213 814417490 9805213
139025013 80418320 486830434 80418320
106786478 653692838 106786478 811983834
2416666 67796949 2416666 377965354
671381349 30301373 712473926 30301373
323563151 203405413 323563151 306916021
220775276 20202083 599753303 20202083
329493759 479228269 329493759 781561391
781447117 459822193 992255915 459822193
639538641 503242209 639538641 569578103
123331687 719492555 558028496 719492555
95731192 238168314 95731192 269061343
650770143 255219186 727552101 255219186
93785330 467104202 103563082 467104202
146849601 32685998 146849601 858994908
127261033 370358905 162543645 370358905
232182721 35647063 232182721 260757004
931798710 677499883 931798710 732623252
317594696 497795981 428646092 497795981
92218101 452884873 740223778 452884873
283909612 849765411 598446967 849765411
98788989 249916164 626066418 249916164
275816123 452128562 913325865 452128562
434682013 69480835 434682013 770193004
130551766 242513311 716978183 242513311
552069667 190033896 651603623 190033896
736552881 380835300 736552881 863907362
745865 135757691 594709467 135757691
8282854 866039342 507931746 866039342
425929849 722333887 994030555 722333887
631200946 535371998 653878551 535371998
789092511 197742783 789092511 561842424
444982849 682901423 644917200 682901423
605980146 310848873 605980146 412875059
624087884 111643689 624087884 488644695
564304059 43144319 564304059 432739787
698356228 810968709 886367613 810968709
65307581 981504670 289388120 981504670
662375760 939757610 753312136 939757610
316596680 674437883 338967674 674437883
539158777 298218516 693210132 298218516
447027652 33454401 612864635 33454401
925133241 522332931 925133241 777841696
100114454 267287836 628255903 267287836
377221217 5969876 377221217 306913644
256407177 566087502 838974879 566087502
855142175 297523042 855142175 556657120
958353263 129534053 958353263 334502519
75336470 612332306 575771017 612332306
255845094 318476285 592874133 318476285
230784050 910790810 459852912 910790810
601292037 138634789 601292037 497116885
262533690 573277371 262533690 577509959
366001838 148067816 621876887 148067816
452042512 83618705 452042512 566131305
203975253 611414253 203975253 845383131
493873952 150876941 493873952 178614137
283734025 595435583 283734025 665038163
762337741 675755867 762337741 718978196
171926108 214469212 502346589 214469212
373671138 410212391 373671138 997623640
765043422 96127698 765043422 842397486
969985094 27440433 969985094 394923883
695204196 232874993 695204196 284208486
