100 100 100
31 29 31 83
36 54 36 77
11 16 51 16
20 24 20 82
7 1 7 43
46 14 64 14
77 35 77 94
8 26 82 26
59 43 85 43
55 18 94 18
97 22 97 90
46 61 75 61
78 6 78 20
74 3 74 85
34 93 97 93
87 45 98 45
57 23 82 23
5 58 64 58
55 92 58 92
9 10 9 49
8 5 57 5
17 88 61 88
48 68 48 73
53 51 93 51
7 29 85 29
53 35 53 77
70 8 70 62
1 33 19 33
35 40 35 78
67 3 67 98
92 34 98 34
40 9 71 9
57 42 57 72
7 48 54 48
96 86 96 97
68 82 72 82
6 68 99 68
4 50 90 50
7 41 12 41
60 42 76 42
11 96 79 96
37 4 37 76
11 95 49 95
60 35 66 35
62 24 62 27
33 72 92 72
8 15 8 40
99 54 99 69
87 37 94 37
45 55 46 55
31 47 74 47
46 6 46 39
61 84 79 84
52 64 52 77
57 93 57 95
29 42 29 90
1 24 48 24
6 12 16 12
68 13 98 13
98 27 98 51
18 6 96 6
60 12 60 79
54 0 54 33
93 62 93 66
83 25 83 90
54 30 56 30
18 26 18 78
13 87 13 94
47 10 47 63
38 6 38 32
49 81 52 81
0 43 27 43
91 12 91 61
14 13 35 13
56 85 99 85
23 83 95 83
42 23 42 99
11 46 15 46
58 65 58 98
12 12 12 73
22 58 22 74
0 40 100 40
38 69 38 72
30 38 30 86
1 42 35 42
76 3 89 3
6 75 51 75
42 18 51 18
6 2 6 34
10 87 98 87
11 10 64 10
33 27 33 67
20 36 24 36
11 32 60 32
24 0 24 59
1 17 1 86
26 46 90 46
61 25 88 25
8 3 32 3
66 2 66 47
