1000000000 1000000000 100000
0 914079958 1000000000 914079958
0 262062750 1000000000 262062750
63763018 0 63763018 1000000000
577171664 0 577171664 1000000000
0 886545314 1000000000 886545314
0 243553613 1000000000 243553613
0 83259349 1000000000 83259349
875384143 0 875384143 1000000000
104346835 0 104346835 1000000000
0 949728762 1000000000 949728762
0 994685514 1000000000 994685514
277163904 0 277163904 1000000000
0 201842386 1000000000 201842386
0 346043215 1000000000 346043215
0 169678578 1000000000 169678578
0 187248616 1000000000 187248616
0 310782738 1000000000 310782738
0 209206505 1000000000 209206505
942962778 0 942962778 1000000000
0 539981142 1000000000 539981142
642962554 0 642962554 1000000000
0 781394555 1000000000 781394555
788741440 0 788741440 1000000000
0 976860394 1000000000 976860394
0 390692655 1000000000 390692655
0 32873985 1000000000 32873985
800107392 0 800107392 1000000000
0 807883543 1000000000 807883543
656983141 0 656983141 1000000000
99449848 0 99449848 1000000000
0 553534136 1000000000 553534136
0 832599407 1000000000 832599407
872484133 0 872484133 1000000000
416285540 0 416285540 1000000000
71469782 0 71469782 1000000000
434986114 0 434986114 1000000000
0 302618150 1000000000 302618150
839384509 0 839384509 1000000000
0 995575971 1000000000 995575971
739450841 0 739450841 1000000000
200410406 0 200410406 1000000000
0 411014496 1000000000 411014496
0 952541679 1000000000 952541679
401093885 0 401093885 1000000000
524625340 0 524625340 1000000000
489938388 0 489938388 1000000000
364585981 0 364585981 1000000000
0 766720393 1000000000 766720393
0 284310020 1000000000 284310020
862586305 0 862586305 1000000000
0 2679730 1000000000 2679730
775824846 0 775824846 1000000000
0 482548671 1000000000 482548671
304492255 0 304492255 1000000000
444372279 0 444372279 1000000000
0 334355684 1000000000 334355684
0 547298839 1000000000 547298839
794486749 0 794486749 1000000000
0 171301087 1000000000 171301087
685006203 0 685006203 1000000000
24029838 0 24029838 1000000000
0 706901700 1000000000 706901700
0 459814517 1000000000 459814517
199115059 0 199115059 1000000000
0 173005996 1000000000 173005996
101982356 0 101982356 1000000000
593330163 0 593330163 1000000000
0 157159601 1000000000 157159601
128093193 0 128093193 1000000000
527653926 0 527653926 1000000000
194692564 0 194692564 1000000000
0 770919175 1000000000 770919175
48944379 0 48944379 1000000000
786994421 0 786994421 1000000000
0 869181813 1000000000 869181813
975251616 0 975251616 1000000000
0 664590818 1000000000 664590818
0 914326000 1000000000 914326000
0 922362818 1000000000 922362818
364271828 0 364271828 1000000000
790898667 0 790898667 1000000000
0 556859437 1000000000 556859437
0 781485017 1000000000 781485017
942129600 0 942129600 1000000000
0 65637049 1000000000 65637049
968701039 0 968701039 1000000000
602169848 0 602169848 1000000000
423814740 0 423814740 1000000000
465240732 0 465240732 1000000000
0 201258908 1000000000 201258908
0 676100846 1000000000 676100846
156865122 0 156865122 1000000000
0 892649226 1000000000 892649226
168537310 0 168537310 1000000000
0 620674129 1000000000 620674129
768561321 0 768561321 1000000000
68734801 0 68734801 1000000000
0 892948774 1000000000 892948774
0 143304316 1000000000 143304316
0 353478015 1000000000 353478015
244387363 0 244387363 1000000000
639762481 0 639762481 1000000000
0 428609198 1000000000 428609198
0 895677581 1000000000 895677581
184654099 0 184654099 1000000000
965755149 0 965755149 1000000000
0 547067348 1000000000 547067348
0 980077798 1000000000 980077798
697555996 0 697555996 1000000000
0 78416937 1000000000 78416937
0 915218174 1000000000 915218174
738342440 0 738342440 1000000000
915024600 0 915024600 1000000000
0 572192337 1000000000 572192337
0 353648409 1000000000 353648409
0 417162297 1000000000 417162297
0 637976207 1000000000 637976207
0 614806730 1000000000 614806730
743077270 0 743077270 1000000000
74776087 0 74776087 1000000000
0 541196103 1000000000 541196103
35317391 0 35317391 1000000000
481032014 0 481032014 1000000000
0 611535329 1000000000 611535329
0 779901328 1000000000 779901328
412628263 0 412628263 1000000000
762653451 0 762653451 1000000000
228964490 0 228964490 1000000000
160233757 0 160233757 1000000000
0 236234376 1000000000 236234376
0 205880535 1000000000 205880535
0 961071107 1000000000 961071107
298633003 0 298633003 1000000000
0 854252639 1000000000 854252639
0 679678295 1000000000 679678295
0 41012385 1000000000 41012385
147100060 0 147100060 1000000000
0 92018156 1000000000 92018156
696441887 0 696441887 1000000000
948663109 0 948663109 1000000000
592013454 0 592013454 1000000000
492351672 0 492351672 1000000000
73548023 0 73548023 1000000000
352156913 0 352156913 1000000000
0 269512095 1000000000 269512095
0 885719952 1000000000 885719952
231280909 0 231280909 1000000000
0 883833147 1000000000 883833147
467536403 0 467536403 1000000000
0 676375869 1000000000 676375869
0 462899049 1000000000 462899049
104580133 0 104580133 1000000000
511316037 0 511316037 1000000000
526237163 0 526237163 1000000000
5962154 0 5962154 1000000000
331175423 0 331175423 1000000000
951269482 0 951269482 1000000000
0 734349054 1000000000 734349054
0 965702444 1000000000 965702444
138427754 0 138427754 1000000000
300730770 0 300730770 1000000000
0 705166001 1000000000 705166001
0 59362247 1000000000 59362247
165113855 0 165113855 1000000000
0 198512913 1000000000 198512913
621009531 0 621009531 1000000000
0 921541897 1000000000 921541897
0 877622564 1000000000 877622564
986989698 0 986989698 1000000000
0 742605219 1000000000 742605219
88541235 0 88541235 1000000000
364864418 0 364864418 1000000000
232855365 0 232855365 1000000000
0 91667147 1000000000 91667147
0 632491278 1000000000 632491278
336397012 0 336397012 1000000000
0 61855099 1000000000 61855099
0 837897241 1000000000 837897241
0 594194546 1000000000 594194546
396496037 0 396496037 1000000000
0 460035508 1000000000 460035508
0 121851570 1000000000 121851570
0 289925673 1000000000 289925673
87122462 0 87122462 1000000000
0 769808502 1000000000 769808502
263013456 0 263013456 1000000000
359315306 0 359315306 1000000000
0 416942771 1000000000 416942771
0 377920084 1000000000 377920084
0 694528529 1000000000 694528529
576936530 0 576936530 1000000000
849455427 0 849455427 1000000000
0 237085496 1000000000 237085496
796703880 0 796703880 1000000000
0 999382712 1000000000 999382712
180151182 0 180151182 1000000000
0 274465956 1000000000 274465956
0 81567413 1000000000 81567413
684180516 0 684180516 1000000000
7553825 0 7553825 1000000000
77041397 0 77041397 1000000000
968224475 0 968224475 1000000000
0 612900755 1000000000 612900755
0 673287937 1000000000 673287937
603209230 0 603209230 1000000000
491096039 0 491096039 1000000000
776699113 0 776699113 1000000000
0 188449096 1000000000 188449096
0 622635513 1000000000 622635513
0 843765299 1000000000 843765299
0 523869985 1000000000 523869985
579312681 0 579312681 1000000000
0 143022144 1000000000 143022144
601457539 0 601457539 1000000000
0 722634654 1000000000 722634654
0 182861470 1000000000 182861470
0 459395365 1000000000 459395365
0 333897320 1000000000 333897320
883407789 0 883407789 1000000000
571169785 0 571169785 1000000000
332198813 0 332198813 1000000000
82077065 0 82077065 1000000000
72066507 0 72066507 1000000000
104029526 0 104029526 1000000000
185282369 0 185282369 1000000000
610282685 0 610282685 1000000000
718896003 0 718896003 1000000000
412001850 0 412001850 1000000000
186491871 0 186491871 1000000000
0 541935922 1000000000 541935922
923849316 0 923849316 1000000000
519904329 0 519904329 1000000000
0 311267738 1000000000 311267738
292464705 0 292464705 1000000000
197199813 0 197199813 1000000000
0 208656881 1000000000 208656881
753625627 0 753625627 1000000000
0 297952137 1000000000 297952137
63609221 0 63609221 1000000000
163632377 0 163632377 1000000000
425955559 0 425955559 1000000000
117272738 0 117272738 1000000000
180273245 0 180273245 1000000000
554194691 0 554194691 1000000000
183879771 0 183879771 1000000000
630837547 0 630837547 1000000000
0 633638266 1000000000 633638266
614784703 0 614784703 1000000000
909628389 0 909628389 1000000000
309171191 0 309171191 1000000000
0 339947689 1000000000 339947689
270831900 0 270831900 1000000000
233277946 0 233277946 1000000000
0 717875908 1000000000 717875908
222845289 0 222845289 1000000000
0 681113415 1000000000 681113415
449186915 0 449186915 1000000000
532031293 0 532031293 1000000000
397724960 0 397724960 1000000000
0 348301678 1000000000 348301678
0 342994474 1000000000 342994474
776333210 0 776333210 1000000000
990015767 0 990015767 1000000000
549153151 0 549153151 1000000000
138980838 0 138980838 1000000000
763048622 0 763048622 1000000000
0 881179194 1000000000 881179194
0 85869147 1000000000 85869147
594418493 0 594418493 1000000000
0 456057060 1000000000 456057060
565911603 0 565911603 1000000000
263731081 0 263731081 1000000000
0 548044765 1000000000 548044765
0 626700107 1000000000 626700107
0 72457621 1000000000 72457621
0 174742826 1000000000 174742826
465123720 0 465123720 1000000000
990564326 0 990564326 1000000000
93108270 0 93108270 1000000000
0 245238120 1000000000 245238120
694157167 0 694157167 1000000000
0 470624426 1000000000 470624426
387269177 0 387269177 1000000000
784325140 0 784325140 1000000000
198897964 0 198897964 1000000000
48274852 0 48274852 1000000000
312600585 0 312600585 1000000000
0 519921474 1000000000 519921474
0 360420392 1000000000 360420392
917582412 0 917582412 1000000000
812455670 0 812455670 1000000000
0 712165895 1000000000 712165895
994416135 0 994416135 1000000000
0 174349601 1000000000 174349601
