1000000000 1000000000 100000
648681835 61387068 648681835 61467529
482483617 633133302 490538368 633133302
238416060 954280004 238416060 960579571
971671652 48097001 971671652 52691091
961774046 226207867 961774046 234611274
143188037 361192114 152157365 361192114
631586268 619581854 639748156 619581854
6162729 465219882 8985525 465219882
889363470 162377828 889363470 165113414
943386425 33660166 943580861 33660166
628687065 596631375 628687065 596856880
232186987 391268901 233055001 391268901
532145422 26551028 535124919 26551028
417445048 722988063 422061000 722988063
274020602 144711348 274020602 150640769
815897824 183020702 816332504 183020702
192693072 944009533 192693072 947088261
627633040 755708598 627633040 758520308
28619987 158651908 34593365 158651908
517175236 310756360 517175236 311887749
850954308 377067240 850954308 387114797
125934575 16680492 126652431 16680492
327972836 289158184 327972836 296471791
351758594 230409561 351758594 241841628
111259574 494771030 116654882 494771030
324169689 874226593 324169689 884613827
274149484 368392635 276903406 368392635
635548586 448049892 635548586 456527017
257116897 848272974 262715587 848272974
113365177 777900673 113365177 784371532
818662403 47827868 818662403 58090914
613633987 7617294 613633987 9486934
6694448 559945050 9333713 559945050
737945370 480603381 745795507 480603381
133885220 712094802 133885220 721265087
200477844 602378183 200477844 604533384
101580919 167353820 112724363 167353820
392369119 214793886 392369119 218229183
430444748 983733555 430444748 989154879
280924494 734209596 282765324 734209596
476391395 79484912 476391395 83751860
642921824 942357941 643328527 942357941
827719005 996877199 835379596 996877199
415049932 256827068 415049932 262286034
126685793 157926331 126685793 166075495
778298407 197799134 778662191 197799134
751087508 764852649 751087508 774934521
873312748 882224534 876943338 882224534
119248125 12742324 126598135 12742324
275173205 573153947 282178233 573153947
194297159 574943031 194297159 576471490
159680786 798389810 159680786 801414621
796326674 203158954 799092849 203158954
219822777 799806411 219822777 807630537
574832529 874430831 574832529 876275878
129102588 229140157 129805765 229140157
983974470 37919553 983974470 42931313
280355158 725059328 280355158 731309097
32961670 164393090 32961670 172466436
668915946 48886990 674757472 48886990
720219414 124616086 729107878 124616086
144176823 319496235 149917430 319496235
216988232 948137466 223820740 948137466
686252940 717097344 686252940 724591917
93579189 446743787 101363411 446743787
295274194 326244741 295274194 331059880
732205140 733173426 732205140 743357672
33540614 989828723 42209111 989828723
639055426 123435024 639055426 132304742
861532553 693791940 861532553 699261419
990002037 734101514 990002037 744138758
971349460 999539987 971349460 999816901
374601027 278564375 374601027 285785210
218478677 205777923 226531447 205777923
830140893 912099812 838719120 912099812
120109088 68627314 120109088 70094415
143101077 923754039 143101077 932473618
606959785 405201825 609638326 405201825
646038526 982578313 646038526 984865882
31204913 497862345 42300690 497862345
744839823 481755585 755978418 481755585
101468498 547361838 101468498 558468771
310515650 930027718 313305737 930027718
146083538 759631140 146083538 765547062
141353467 395734961 141353467 403808138
708291249 782217422 712510007 782217422
424963047 189239371 430037961 189239371
202091669 51200895 202091669 59869407
45791481 208558103 45791481 210326257
943104001 604574781 944157734 604574781
658831084 842211616 665192501 842211616
473556101 748110578 473556101 756613129
287942866 81039973 287942866 90192501
458960744 632530020 466650762 632530020
943273726 317530333 949545874 317530333
120110510 34173139 120110510 34718763
131024775 266218068 142291616 266218068
33730299 375139929 33730299 386339968
531948931 584723058 531948931 596251214
545919866 966734572 551204468 966734572
992296873 395445316 992296873 405281969
621895346 220086315 627682290 220086315
812831427 89481775 815203990 89481775
151204085 119188687 151204085 127321493
916387065 557842560 916387065 561866677
388834072 42576232 388834072 51735521
666708584 154313524 668752235 154313524
723283351 396570613 726944610 396570613
13034776 561365218 13034776 569935219
118727950 131358466 121935299 131358466
802628297 305387224 805669748 305387224
148056078 58328827 148187892 58328827
516984678 805117359 516984678 813919252
152752504 427840417 152752504 432968458
675308039 404334071 675308039 416180717
218793949 39882535 218793949 50893122
689721376 545143563 689721376 554485602
46085093 470744332 46085093 475660045
209588015 574820958 209588015 581298726
545529012 125883470 545529012 136046454
96564769 433446427 96564769 440539001
593982033 792171388 595491385 792171388
739141223 485010564 739141223 486339524
419925557 457106749 419925557 466690605
582537637 890155670 582969591 890155670
298308075 156407386 304174057 156407386
565356911 909434403 570532008 909434403
480636734 686830993 480636734 686956572
178788584 852062720 180372936 852062720
633588912 792183015 633588912 803729549
372494115 677576510 372494115 679611178
867063205 540130563 876913513 540130563
637012107 869335872 643423741 869335872
587827820 26040452 587827820 35085520
260534176 980612381 271947349 980612381
815578805 763908702 822912446 763908702
233660576 262685532 241176937 262685532
465321579 27944753 465321579 31271625
408130616 970592682 408245652 970592682
514727698 705750147 514727698 716321219
876576282 494078463 879241653 494078463
561234950 472502351 561563047 472502351
28041449 809255949 28041449 819658906
450515668 141527531 450515668 147554269
546193204 356014933 553284668 356014933
669006450 810450052 669006450 819384587
257592950 148952660 257592950 155703629
808646443 927745193 808646443 937239312
56792864 576653709 63208585 576653709
497975840 962778875 497975840 971317013
204576140 678753222 204576140 688481174
422199430 272583023 422199430 275493695
567204719 966174020 573539002 966174020
545744428 344826100 545744428 354663465
577427928 154264497 577427928 164566714
271511494 672920738 271511494 676179148
979131748 938446385 983986848 938446385
87165826 149987098 87165826 151634762
405445197 656519100 416173156 656519100
615759962 519393935 615759962 524048032
549293861 181665594 549293861 181833408
619529366 14775165 627972014 14775165
599347159 84555177 603023031 84555177
987441646 491630935 996972830 491630935
864238890 536813605 869110350 536813605
316134833 705874013 320189994 705874013
383983756 744428255 392420887 744428255
881837191 943774780 881984258 943774780
1331249 151302215 8315727 151302215
904114107 721237709 904114107 729954263
323543214 891477627 323543214 893630386
117573126 557383967 121742313 557383967
716014037 266292337 716014037 269505313
761531775 157562311 765822105 157562311
268129856 638559101 268129856 645340361
407444426 796689752 410727097 796689752
648538106 74312953 651483290 74312953
914104805 802631341 917856334 802631341
509866564 271276915 509866564 275301840
851354553 776215751 851354553 780292719
256476690 510316128 256476690 512648916
135980249 548293583 142458602 548293583
823795330 150632971 823795330 152108708
193193800 591931704 193193800 598302395
80387934 356172476 84632082 356172476
882906202 897462921 882906202 899131222
285940736 106859722 295803170 106859722
525805222 504082579 525805222 513561179
533648658 17168937 540045592 17168937
179056976 291775020 183249000 291775020
75800828 885981924 75800828 895153583
119764941 470909246 119764941 474463380
852204756 143275399 852204756 144422174
961085031 681036684 961085031 688092899
958111394 626738603 963381725 626738603
157793996 810211680 169568890 810211680
144411446 312296765 144411446 322098348
195521770 41354609 195521770 43568357
945107182 868800833 945107182 870311002
916105783 167646383 916105783 179244469
893548038 10525926 904428952 10525926
868512705 562169399 876566178 562169399
577818695 205299110 577818695 215094246
707000201 51736990 714711014 51736990
484421105 262322477 484421105 269336392
694555972 485816830 706418324 485816830
138182569 895749339 138182569 902846125
302463861 340481156 302463861 347747466
316783580 112217747 316783580 119127954
443761715 648141109 445489714 648141109
438909208 542134072 438909208 552773969
809859881 97077789 809859881 104680434
583709804 75422364 593296452 75422364
3709686 568215157 4155902 568215157
342332071 271160950 352272392 271160950
926856871 8049809 926856871 11463671
340331934 308230902 340331934 309595027
810978981 854022663 812409400 854022663
670859520 112129119 670859520 113602632
206306214 654282953 217581874 654282953
379142213 921509520 379142213 930297765
450740401 61522013 450740401 62819846
495133549 338813351 499793490 338813351
193787475 958970503 193787475 961197155
61080957 471547951 66436946 471547951
694598489 161972205 694598489 167322490
23628656 923624013 32283840 923624013
875139226 175788581 883190605 175788581
574018076 755795604 584094480 755795604
807439113 788566929 817511978 788566929
410501231 707932681 414682193 707932681
138909910 640606894 143338517 640606894
493469255 476584622 493469255 487200323
339386853 449505087 339386853 458530851
686280643 26639451 693495889 26639451
471115182 805110834 471115182 814570841
974821556 171799189 977960133 171799189
441735494 890770362 441735494 893546108
285803184 291410554 295952583 291410554
648868076 408299003 649123928 408299003
382825552 318698753 382825552 323045831
335827872 313027305 339539313 313027305
718803987 771399142 721849482 771399142
591164925 52219115 593084372 52219115
125567777 729851057 125567777 741206627
228893125 725154472 233157467 725154472
353968485 507527023 365146815 507527023
916619891 368083947 916619891 376593049
36562013 595263230 40446593 595263230
213454630 387721829 217081665 387721829
248322237 685410715 250006460 685410715
311452796 751191448 313894262 751191448
46331965 882689972 46331965 892216916
390494475 534608420 390494475 535401705
46319052 645617604 46319052 647525949
340831095 183267049 349241723 183267049
603154529 510748170 603154529 519986103
638817106 769960896 641457021 769960896
231265188 188168156 231265188 188350709
863078163 898186852 869052134 898186852
60942542 115247606 60942542 117108202
382913410 183996541 382913410 191409253
29579971 743973514 30646403 743973514
297177694 930245796 297177694 941032873
200735757 617453230 200735757 620766368
572817352 266955019 572817352 269401524
419261926 749731026 419261926 760486383
369661661 128240805 369661661 129977777
767489558 11899683 777190588 11899683
216626625 39877453 216626625 43266141
315173386 940034027 322781466 940034027
286205417 33687487 286205417 37615676
144272534 485219547 144272534 495475475
565707404 453566732 568009581 453566732
48033802 586586577 48033802 588627120
490516290 540604084 495136052 540604084
650354723 879594563 650354723 881374816
532975526 743201685 539676438 743201685
785078681 459766939 789908845 459766939
