1000000000 1000000000 100000
247403718 731890754 727333565 731890754
281620669 319118830 281620669 796071287
297163647 22772673 798311047 22772673
487718615 195048985 487718615 859013422
378573203 111738693 897503367 111738693
970932213 368618281 970932213 995695024
735017063 96369033 735017063 812805294
261796081 83765009 939371672 83765009
42122249 106140493 42122249 828173887
138273112 675573256 712804343 675573256
82361523 121471890 646539709 121471890
100667838 573550754 889715262 573550754
199173549 526338372 199173549 954165494
324818257 781675994 945747040 781675994
112913334 935675929 810850322 935675929
518995302 143610553 518995302 902786568
222852094 76853700 222852094 898980990
767489853 585257012 767489853 986522892
454078103 214241019 995269750 214241019
399804388 753491538 920905650 753491538
563505786 16822523 998584684 16822523
141132057 548054657 141132057 973109853
134255978 331957645 134255978 953960456
970443697 445587229 970443697 923475431
717808228 332307360 717808228 925295610
560374210 702334892 989160465 702334892
498941299 155101196 953706184 155101196
204528840 274972521 779930193 274972521
539654347 33834027 539654347 849114028
62167077 891406257 601732147 891406257
586830631 23944733 586830631 881607929
573865841 840558805 990709876 840558805
175263394 14386161 175263394 847435583
213484210 521930574 213484210 960757082
25639049 231231945 741942072 231231945
390958244 470098375 390958244 924425102
186704479 823153140 921624366 823153140
138075023 287931711 138075023 890352595
906338656 65445986 906338656 513426714
92746729 332449051 838989226 332449051
92603559 537964589 628380760 537964589
473521744 298875214 473521744 989876765
65350468 313279122 65350468 776858554
466260475 958947098 877539016 958947098
292119845 532127890 292119845 972814652
281222649 975677681 826580045 975677681
637076649 248563181 637076649 940587340
356028205 377624726 356028205 918299905
185614308 428213315 185614308 876746752
889817428 203940226 889817428 712373951
12568234 353860303 751049554 353860303
544718289 869611740 957970893 869611740
132628501 351841795 132628501 990952030
866193147 502839895 866193147 932444589
58431393 718330918 580820376 718330918
242580282 703479076 887686561 703479076
431706441 139363899 919123965 139363899
529358902 33679243 971580081 33679243
14804930 263776372 460728720 263776372
417874299 426838231 928623396 426838231
133699510 799272340 651863267 799272340
428999584 175421293 923418240 175421293
49623170 293094593 624010950 293094593
426970938 536080238 997244659 536080238
938943268 539482914 938943268 985640941
290329913 636426586 710760086 636426586
426501936 110166340 426501936 856330561
31248351 985705960 640524862 985705960
423216533 225934425 423216533 962254474
549184073 512487598 961983164 512487598
755585222 557699541 755585222 959428496
199825880 148760749 199825880 771102616
621347 397170247 621347 920877250
370375742 390501312 370375742 968685264
732924681 569552821 732924681 985704212
76137866 213933638 76137866 651234949
867355538 281447345 867355538 692936835
208253991 538844812 978724685 538844812
272718380 736988122 960184577 736988122
900584915 135781124 900584915 846674158
331915636 441850992 768184892 441850992
550874832 553509812 960967071 553509812
323369419 166149755 323369419 817484807
349103564 564309813 983906435 564309813
229345028 294393266 229345028 976437604
319353673 460691442 828995835 460691442
528695114 13843737 528695114 445004435
747872440 183727301 747872440 986802655
765855021 72493103 765855021 489138046
76161319 749207857 766838114 749207857
980741135 357661782 980741135 795167871
210620223 463050681 926718815 463050681
533677142 571784602 533677142 981178870
32449565 82027891 32449565 538901905
125546853 353603121 941846639 353603121
70824391 126478276 70824391 982356850
508729131 318325561 939947312 318325561
3922445 825364420 800275763 825364420
83123910 302853146 83123910 895726181
499240547 124001664 499240547 583953605
849568942 203007124 849568942 886586616
859515598 9943897 859515598 586472392
39133689 178284636 646054373 178284636
100665854 170890783 984874211 170890783
28483363 955784825 702237690 955784825
276534750 761667467 738712038 761667467
205994401 516070238 954241294 516070238
413547851 519285267 860186057 519285267
67185173 506357286 550976648 506357286
870890408 149178320 870890408 979589579
439056271 62733310 985903147 62733310
700611209 160881307 700611209 674755534
815728510 389127078 815728510 836277917
11761399 466350186 11761399 899783445
32166378 233449282 553534422 233449282
340576741 64064570 982906572 64064570
626287217 128646361 626287217 993938001
230253425 228394210 692924127 228394210
177054905 710936910 863086135 710936910
194452442 182288861 779019242 182288861
946405932 552090703 946405932 997841302
262903221 512910282 262903221 963615773
530526708 152092244 946303033 152092244
608109914 270996853 608109914 978648438
777069887 588450664 777069887 994273418
38180561 325708929 38180561 850837703
247583752 703441701 851911616 703441701
388461865 422714748 849583960 422714748
85540512 427044332 85540512 869673453
2707499 803110929 668531447 803110929
727592401 281140393 727592401 833437742
525289310 162312454 525289310 717728703
207488649 58933642 207488649 766393023
176411794 187310923 911723255 187310923
501092546 709014913 911388172 709014913
460434937 996474678 935361629 996474678
175719649 157967638 988054805 157967638
140869797 505940206 140869797 953153898
333262584 931794316 810037976 931794316
343108303 642573681 841007496 642573681
168282144 5044832 168282144 851186183
441814800 929941989 948656285 929941989
174538965 241320388 855578682 241320388
988525645 499823686 988525645 915382265
361115066 399173308 361115066 924982030
26793215 281296864 908611670 281296864
303822064 126649646 737303760 126649646
566049156 846812200 977014542 846812200
7975941 287620977 536961833 287620977
381461291 554233303 845921680 554233303
451656035 466560306 451656035 908496434
530560661 846710082 973164016 846710082
420195743 112606298 420195743 642094830
463053222 358329158 463053222 766973876
271710326 439577283 271710326 871087495
607030964 593033076 607030964 994783998
897461493 520275706 897461493 990753836
435242342 379437421 948115809 379437421
361589473 618258117 979042646 618258117
162868406 70919335 162868406 816682138
291345223 171317100 291345223 736257434
381579936 828307801 787180391 828307801
516038518 151269645 516038518 634288527
447083641 323218050 988229535 323218050
568849749 452173737 991156595 452173737
268080116 365892941 268080116 944733697
294354878 91598938 837851492 91598938
378381135 853291338 932376581 853291338
22312999 745414075 425783997 745414075
169555058 658384436 926301892 658384436
199589514 761492189 663384029 761492189
867812682 180475869 867812682 670272069
542159096 59914791 994690978 59914791
730233813 413648188 730233813 895260543
344168781 471343237 783011233 471343237
7760590 834598401 462265301 834598401
485255093 213668294 956881261 213668294
488505480 521943731 941854599 521943731
943590262 5330700 943590262 899921547
939581777 451377071 939581777 987611448
581877560 360187261 995003902 360187261
77006134 85558042 77006134 496200696
468275215 495963649 468275215 972916422
453708898 623423317 986749265 623423317
271151348 476133689 799455963 476133689
173492773 684748589 866127807 684748589
379542890 616489469 820191375 616489469
251487551 31572115 251487551 541970638
86014507 163641379 497820691 163641379
462024048 510084050 947152876 510084050
41031133 335308150 41031133 864396668
81637956 421776258 81637956 938969160
39673004 15381459 644470674 15381459
599588984 783798746 999840086 783798746
700649490 372571433 700649490 799919262
486423346 560366358 486423346 978277639
98856378 68462151 654896417 68462151
934731656 164420416 934731656 671532518
431292293 233834521 886255109 233834521
309978428 906716675 781484840 906716675
197368738 96524276 197368738 701824786
187501344 458419751 187501344 897413535
500464927 335925671 986419531 335925671
35002542 345493933 35002542 976039816
383945364 567407386 383945364 975853319
491878712 73347786 491878712 565705566
538033104 640721614 949691422 640721614
245100133 164455072 885165737 164455072
457740180 546360174 457740180 964945749
459078191 823876248 869731830 823876248
698193541 53944993 698193541 628765985
542238399 522504766 979812413 522504766
60966217 240186105 60966217 804199064
156195403 510190131 619063137 510190131
219694969 657091624 689577921 657091624
711195727 124737476 711195727 962148609
516675826 153659099 981409020 153659099
281291722 37938447 828117494 37938447
