1000000000 1000000000 10000
669049628 139158927 669049628 226133259
718482206 453214864 721640027 453214864
922685361 202362178 922685361 269486043
176418025 189329098 176418025 207938401
924551310 799389698 971274232 799389698
913658655 45406740 913658655 115315119
684126650 488289248 684126650 538169593
953727961 332433192 953727961 403007161
967557954 953319829 983995117 953319829
724990085 677019847 821707154 677019847
219977318 941963848 219977318 961962197
186655852 860198739 186655852 938013760
376275510 21181907 467555277 21181907
37082025 2269306 55742419 2269306
672030925 329051647 763697552 329051647
337087691 587415485 422672081 587415485
732121886 215794376 732121886 234005008
771509987 310289160 827353139 310289160
116528644 302479552 214042423 302479552
156937985 777031515 156937985 831347244
259113946 842024296 259113946 847532826
31920319 425792890 31920319 454224014
481084776 242245447 557165615 242245447
571367903 540079590 571367903 603805451
620300135 785892711 620300135 849504850
216249941 184235983 216249941 188688480
958936742 690892337 958936742 748100980
340170728 753108969 395572334 753108969
874488805 274995408 874488805 348546012
122798617 259016471 122798617 317621111
920845801 952279845 920845801 974032348
481283137 322391147 481283137 340704828
103722214 953346678 130110063 953346678
613076167 972469526 613076167 987913113
659543114 391806226 659543114 429774549
163097832 522209432 200065615 522209432
919784697 857381159 984697460 857381159
380359401 925993283 380359401 928497192
888144891 277005083 903748065 277005083
804084123 852396291 837213018 852396291
280840162 166111620 340447278 166111620
105605992 313448402 153989513 313448402
173505522 210705395 267605536 210705395
362626916 182608850 362626916 253674469
354355407 755104013 366533508 755104013
414972925 400099538 414972925 431982300
185893972 92556716 185893972 179804313
64784103 50492602 135671143 50492602
599041488 113357462 599041488 137478904
60159022 953136415 60159022 962077951
855101167 288570752 855101167 342510321
210395156 300921529 210395156 336897219
25052063 968311461 79472605 968311461
11337916 215250081 43727455 215250081
170482889 896208937 170482889 979709427
931131272 23725481 959686151 23725481
163123360 998871534 163123360 999744675
736535579 953646748 736535579 962585601
216313638 273650834 216313638 307579027
861065975 845725707 861065975 927313204
428835111 139079798 467349079 139079798
604411398 349412231 604411398 405419184
297714875 277040164 334814338 277040164
94636208 410091966 94636208 441042063
940466811 408267885 940466811 415912458
328433079 225370804 328433079 264913167
11293343 166236982 77539704 166236982
389254402 224737751 416211323 224737751
164753138 731124428 164753138 756474245
41467443 314588891 41467443 357740800
151259039 134341883 204596276 134341883
9932578 499853515 48184966 499853515
808933309 815774064 871955663 815774064
355302593 859974732 355302593 929740444
537996732 877190147 567581073 877190147
610796039 971423609 651639958 971423609
670888573 902866778 670888573 940955974
19323101 529637691 19323101 595324725
975606526 50310172 975606526 50564595
570542211 847277833 577484873 847277833
293991517 647947401 293991517 667430309
144770904 124221380 144770904 152825825
366653432 117566206 428482799 117566206
918417370 248403755 918417370 290848384
92294573 424886415 92294573 517561149
553144140 806607338 630195701 806607338
125982013 482475971 125982013 545896289
830933986 624160450 907674169 624160450
742695577 386163562 742695577 425901383
301352669 910214530 301352669 917408236
693693727 977806819 693693727 990593409
33050368 366500981 33050368 419062307
943557465 92007874 985595341 92007874
987308574 138976023 987308574 166249288
167456092 849539155 188218146 849539155
875953514 223308635 886276621 223308635
475903209 729006047 515936690 729006047
716915805 864825173 716915805 920708229
353073146 204526212 423681013 204526212
848604254 170990584 848604254 254395825
780432229 599316281 858989190 599316281
204102410 565213505 284638219 565213505
662248999 59696481 684512742 59696481
532419807 108225509 629480245 108225509
476674088 628080686 537008453 628080686
460043299 774040374 554452626 774040374
259875924 902009710 333271942 902009710
358443437 211473254 358443437 268293247
168536290 195020892 247144626 195020892
249730876 976370208 298337589 976370208
992041598 929065159 992041598 933901399
887806734 140579727 951651570 140579727
