1000 1000 600
467 160 467 845
10 68 10 101
358 513 358 621
66 671 620 671
351 549 596 549
87 746 87 917
526 145 526 559
118 314 118 868
87 584 373 584
4 117 4 150
801 265 801 416
417 269 417 630
480 144 480 550
945 203 945 768
679 484 679 525
93 342 93 504
954 176 954 270
453 206 453 565
898 668 898 837
214 836 514 836
131 864 515 864
985 59 985 599
342 402 342 752
30 957 202 957
118 966 879 966
626 936 918 936
566 480 913 480
229 234 229 743
980 77 980 238
437 722 437 873
976 631 976 711
313 44 776 44
441 9 677 9
600 616 689 616
246 485 858 485
825 71 825 893
828 38 828 832
313 833 313 983
796 24 796 121
348 706 738 706
191 950 243 950
363 251 572 251
763 204 773 204
215 271 215 617
123 267 576 267
665 165 665 211
348 496 348 775
11 146 417 146
127 647 127 854
149 372 851 372
616 162 685 162
255 306 862 306
296 97 768 97
562 315 562 541
397 72 397 932
566 465 566 922
641 915 641 951
812 794 937 794
983 259 983 626
810 18 810 175
608 924 905 924
84 93 84 333
881 222 881 979
569 826 880 826
525 368 994 368
270 385 270 909
224 165 224 956
758 348 758 621
915 672 915 893
132 12 132 171
511 899 869 899
266 917 582 917
531 331 753 331
770 432 770 803
494 381 494 446
547 425 547 972
761 160 761 868
621 751 639 751
325 939 657 939
893 734 893 810
573 279 658 279
347 796 824 796
106 127 106 374
192 130 665 130
347 385 451 385
557 21 557 521
806 258 984 258
589 298 753 298
596 573 596 599
316 610 316 870
19 123 675 123
367 65 367 255
312 149 447 149
503 395 522 395
214 533 592 533
157 687 157 766
320 184 320 794
317 271 538 271
345 20 651 20
675 788 675 955
70 276 577 276
90 120 236 120
3 164 966 164
736 10 856 10
804 0 804 980
840 6 840 973
333 183 941 183
953 302 953 702
141 552 378 552
393 171 393 397
73 972 922 972
247 320 247 878
345 709 345 984
157 94 157 235
642 442 664 442
204 210 204 858
266 503 962 503
0 848 802 848
612 80 612 761
586 250 785 250
29 208 29 970
494 103 801 103
150 614 792 614
360 946 901 946
275 577 275 919
897 39 897 910
291 33 291 729
654 272 654 690
179 328 432 328
28 341 998 341
847 962 927 962
987 15 987 50
339 432 546 432
815 643 815 857
630 496 967 496
23 43 23 174
4 232 725 232
418 793 800 793
184 39 184 67
625 132 625 501
758 222 779 222
718 439 894 439
22 151 22 332
586 126 857 126
674 41 674 111
2 220 2 910
582 907 952 907
347 396 347 553
79 772 882 772
385 66 385 370
391 496 391 682
544 492 544 664
159 528 159 989
970 400 970 816
797 35 797 957
322 105 347 105
327 84 327 977
645 613 963 613
48 110 48 444
508 568 647 568
389 560 743 560
151 398 703 398
626 676 978 676
297 604 388 604
189 185 189 759
715 53 715 63
340 488 340 597
567 175 567 614
605 439 605 788
389 943 789 943
37 596 37 858
60 543 196 543
675 120 675 364
508 195 508 233
1 425 778 425
164 180 611 180
81 783 753 783
349 429 667 429
750 377 750 963
156 476 156 970
650 308 754 308
349 734 888 734
295 992 995 992
415 40 415 845
144 711 180 711
38 393 159 393
654 677 827 677
693 255 693 675
193 509 671 509
709 498 914 498
221 795 612 795
778 345 778 554
736 649 909 649
370 175 841 175
43 641 43 933
636 443 636 532
745 687 745 825
145 948 895 948
245 711 995 711
683 320 683 344
546 698 695 698
111 628 111 833
447 680 490 680
429 670 644 670
523 168 523 935
113 696 585 696
719 151 719 663
673 561 707 561
350 468 858 468
382 243 951 243
163 185 163 618
117 287 718 287
55 152 978 152
595 872 908 872
396 474 670 474
641 176 641 424
972 319 972 610
227 702 623 702
701 311 851 311
973 568 973 690
142 83 142 652
721 522 987 522
654 882 890 882
629 397 629 755
621 860 888 860
353 252 353 536
223 921 763 921
210 240 264 240
664 354 664 521
744 222 744 643
383 36 418 36
602 138 602 365
334 369 720 369
873 249 873 994
340 791 683 791
231 449 672 449
684 33 893 33
352 385 352 418
415 979 983 979
168 405 544 405
27 512 27 682
206 991 309 991
462 391 462 984
413 226 413 663
575 406 575 798
368 705 790 705
296 89 678 89
80 645 880 645
26 858 324 858
701 691 701 918
504 98 504 524
257 352 356 352
825 959 997 959
344 817 969 817
684 119 684 428
39 540 39 655
404 251 404 673
432 83 432 988
296 431 448 431
489 568 489 589
471 628 471 722
293 443 742 443
344 76 344 570
323 926 906 926
698 231 698 460
412 729 472 729
225 730 879 730
795 59 795 926
150 238 150 567
49 539 247 539
193 303 225 303
362 116 506 116
17 916 991 916
422 316 422 878
315 684 326 684
639 512 783 512
366 106 406 106
380 336 660 336
196 465 760 465
417 672 417 999
199 835 199 936
53 971 554 971
992 25 992 347
511 145 511 815
44 770 831 770
184 837 184 909
688 110 688 495
800 211 800 556
952 178 952 382
164 76 916 76
672 540 915 540
918 537 918 875
99 693 800 693
936 710 936 788
194 551 730 551
737 86 737 631
14 77 623 77
550 657 768 657
419 838 547 838
386 448 705 448
53 659 974 659
