1000000000 1000000000 1000
113639713 202329425 113639713 968747144
355962276 569325480 984767107 569325480
736629594 390094858 736629594 999475257
209763991 553999301 832837515 553999301
63025256 766667362 665246451 766667362
194804372 45145213 982301214 45145213
576771336 71169577 576771336 808507279
350529752 375219781 350529752 986833818
394147300 57440668 994997111 57440668
279650172 969330353 937949015 969330353
91745797 320434703 91745797 966188011
851375089 292528459 851375089 920777140
149822178 109969184 149822178 805190589
837342056 67651656 837342056 721592497
29765507 372588591 754079464 372588591
233172999 696710827 936037638 696710827
116311614 84382428 788043538 84382428
449212687 225894024 449212687 949984741
369133078 160489758 973220364 160489758
66592422 565166876 762206748 565166876
907472899 130284558 907472899 921066528
301429132 264331851 301429132 903615524
374512071 688252625 979918383 688252625
255511420 420365826 975045928 420365826
224981324 200653705 844973443 200653705
363139878 348807091 992881878 348807091
694519254 297555867 694519254 939360598
14802032 818645760 965515429 818645760
68991660 918585856 825771419 918585856
386664363 626267079 990388799 626267079
995767739 320634961 995767739 944158136
241992130 38683368 241992130 774308259
269061400 193302543 269061400 969188564
149844610 238781459 149844610 949100706
16429740 179527205 848785083 179527205
188186965 495744842 800402911 495744842
159123309 344017662 886060257 344017662
813954270 185611796 813954270 981238875
27099049 339130646 27099049 953077599
381410873 34638490 381410873 838584660
111066571 838025432 774536524 838025432
988259526 340331764 988259526 977634168
61974397 563653292 732741121 563653292
60055898 678852920 823815034 678852920
603832192 227308046 603832192 888699117
622101841 118945469 622101841 967117716
256998187 191893286 869127044 191893286
276033914 243609873 276033914 937349369
205133756 255288328 881373207 255288328
103192847 132366606 885831435 132366606
385955972 310488790 385955972 955816574
165197580 255739897 923421236 255739897
650584353 192997705 650584353 908304531
313936452 794562441 939244590 794562441
281319371 175192546 885772243 175192546
848741678 159753392 848741678 821286651
7497488 36037503 7497488 685452494
99940471 130058716 99940471 776410107
190907372 352447243 190907372 955963377
57655318 805814752 714890802 805814752
55705804 193317249 964576088 193317249
127107774 316040753 127107774 925554743
147274569 529717386 969536948 529717386
121827897 93472983 780211626 93472983
59312124 304176056 59312124 909624137
428609006 90869000 428609006 714173429
699183009 391072556 699183009 994829441
4390580 373546676 874860076 373546676
853501604 222893436 853501604 871738629
259984063 741201574 991603431 741201574
260260671 345790215 260260671 975839049
988047323 86350238 988047323 965789186
222053778 58752713 894424860 58752713
124676422 299000047 966221008 299000047
725984626 72243946 725984626 691345537
143054684 236525501 143054684 965654533
135770439 843103228 960204792 843103228
98810888 474504918 772150999 474504918
33008325 166924185 33008325 896912720
197474222 934598104 828943006 934598104
944170882 190944082 944170882 891527327
494739129 215666173 494739129 866683204
27349362 586720024 656525237 586720024
923051980 237132550 923051980 887808568
391136276 322741893 994198423 322741893
281696953 71352871 281696953 975811831
439323589 141679184 439323589 809866355
231759754 287234576 929842132 287234576
148453177 981861533 926308740 981861533
644136751 116023720 644136751 747333150
292138645 112183849 939648505 112183849
175924151 669047042 829514759 669047042
6886247 312936680 6886247 926321314
536566366 67289349 536566366 941764745
375765792 174025096 979648112 174025096
680231726 137427732 680231726 960922776
482928407 137508146 482928407 744613754
28428836 273669359 28428836 954623335
243020003 979160135 849769372 979160135
280549097 149934722 280549097 941353308
99160862 495914342 848230479 495914342
494239077 284669834 494239077 998379737
336951942 817368406 962173832 817368406
124580315 101845421 902264117 101845421
82387790 651711989 836128777 651711989
741656084 193939762 741656084 900668722
259722218 75649547 873797559 75649547
907731336 304047669 907731336 986298858
208909975 256989840 208909975 932053835
723349256 198117622 723349256 998802749
223213645 622816369 995675835 622816369
141392096 233351805 957446435 233351805
737486228 338341057 737486228 971370459
164050034 109477925 164050034 862733392
31382882 135181132 986323627 135181132
175744991 53397274 999840863 53397274
43336181 472618950 877012897 472618950
162193489 897353074 842809728 897353074
834113667 390679024 834113667 992287766
74641341 863538322 988451063 863538322
909678384 9540521 909678384 922277815
633084030 291936459 633084030 893875165
538960605 12813113 538960605 940786956
105203786 30551391 105203786 930610297
342096521 838561842 950937023 838561842
832850463 246654941 832850463 921630448
620607754 201962948 620607754 810735285
716926633 257841848 716926633 969548723
46073277 259983225 46073277 992632133
353947745 237166832 959523140 237166832
240718782 284597245 996170147 284597245
51542292 675389515 833567790 675389515
283450212 272174356 283450212 939425101
628793025 1674443 628793025 969039274
