1000000000 1000000000 50000
290211920 220974096 290211920 225901205
624816731 576124390 631800812 576124390
137536708 906457567 137843395 906457567
214358939 126043662 220877566 126043662
327260604 112527740 330139279 112527740
596451510 303751822 605706670 303751822
578342257 417104628 578342257 418609537
433052712 710665380 433052712 711135620
126761962 760818382 126761962 762147680
927813744 493839001 927813744 499357406
149075642 454748624 149075642 460052605
715789198 992477040 716117831 992477040
963904987 675759445 963904987 680878835
406849770 393205567 406849770 395602222
320078443 735650759 320078443 741701789
965444997 588119373 975261522 588119373
303378962 813487372 310741851 813487372
587771735 65100663 587771735 66831791
353943406 843962897 353943406 853006445
459244125 423704379 459244125 431758176
316868408 344831940 324813942 344831940
891144875 13379045 891144875 22995566
483048816 134489260 483048816 137545864
558289693 53401152 560837160 53401152
549048414 251354619 549048414 255637536
21489588 539654248 21489588 542784845
172100891 657122444 179798473 657122444
235420304 376372001 235420304 382831987
255862740 700695018 255862740 707950998
794668808 549404974 797370317 549404974
502834473 354397940 502834473 361461120
188667358 264406528 188667358 273040810
148573783 21283857 148573783 30044158
483885485 102541598 483885485 106650790
146637284 260959582 146637284 261945277
483272572 567353038 483971938 567353038
696512840 626583472 699936117 626583472
359175009 937679112 359175009 943581799
83876313 82753223 85366667 82753223
882367272 278983103 889165683 278983103
878521537 843150985 888455313 843150985
765065096 199060405 765100188 199060405
423205996 416828937 425660059 416828937
468932641 843271290 468932641 852937911
837973337 458084288 846810491 458084288
477985392 275507240 477985392 278626802
686441629 855123656 686876127 855123656
691950317 206750554 698679493 206750554
696239022 643056074 698078315 643056074
673945999 724706425 683249890 724706425
257549228 456763018 259884457 456763018
224288440 832804229 231951002 832804229
959255378 705637131 960194401 705637131
929903108 526077595 929903108 526692007
753457622 589890328 753457622 591144159
142748998 232594083 142748998 242515733
746168776 966037936 750779013 966037936
867612442 941002618 867612442 948219755
21631538 312813611 25101661 312813611
933060135 515616748 933060135 522163400
828732901 255281785 828732901 257948040
108613181 596014029 114188056 596014029
281894626 557637911 290948377 557637911
742185955 81595911 745643958 81595911
394736113 450143039 394736113 450923770
559903736 277318593 559903736 286877896
469713202 919954551 469713202 923225302
371706727 145515011 371706727 154955317
919916133 361938395 919916133 370229419
215291957 241258537 215291957 241664124
329266618 185732359 332021252 185732359
526923787 985709195 531350823 985709195
113191751 2823181 113191751 10221339
320124707 853525234 320124707 859623231
549876238 25852562 549876238 34851438
954893013 721192942 954893013 729503816
682533034 413205213 683635860 413205213
785810672 337905415 793831271 337905415
352945592 153100409 354892168 153100409
691811204 548025184 699138012 548025184
961825048 785211418 965730599 785211418
552145150 253701571 552145150 261638592
266744035 905651807 273510904 905651807
111809377 839299761 111809377 843125502
289144211 234611757 295877022 234611757
716849525 768434225 716849525 771683147
997079615 64530285 997079615 64639537
453471389 393593687 453471389 393646450
927543654 804445249 932732566 804445249
700803832 143147861 700803832 147559153
305825301 61585724 305825301 61794223
44587830 99112686 53565441 99112686
807242278 222479110 808455586 222479110
918530897 166716555 918530897 168422243
140301840 253990160 140301840 261021994
989701492 641557825 989701492 645252592
485538891 625209066 493476976 625209066
378893185 768482142 378893185 774064336
966939763 680684558 966939763 688337541
799322006 651882368 799322006 654983529
135902418 277062525 135902418 279030491
265119089 197232047 265119089 202730135
107959699 731014129 107959699 739569710
713843827 189031532 713843827 196245464
501054422 247916468 501054422 254365742
775319900 557028955 775319900 564068105
330842612 741231667 330842612 744922639
715417930 291220087 715417930 300936069
752410665 608340311 752410665 610726187
850632816 528483702 850632816 535967548
766203714 923426845 769017129 923426845
256241090 18801861 256241090 19893223
618586927 709667279 618586927 712078346
811418094 748104070 811418094 756974971
100866582 235595685 102232978 235595685
216350030 888612886 217773875 888612886
628903903 48679214 634876805 48679214
729281963 638703847 729281963 641474798
614089850 256286933 614089850 256489920
987036019 165599361 988818337 165599361
225189219 95306629 233093209 95306629
493927814 627007196 493927814 633888918
584916692 891865184 584916692 901286229
10440905 498392886 15158488 498392886
150580895 385186909 152806605 385186909
239628892 35675411 239628892 36203164
713338327 934031617 717759664 934031617
894425349 748988451 900389633 748988451
969382912 59997517 969382912 66190820
8320975 374241268 16266259 374241268
314950728 332626713 316278541 332626713
100589688 92793676 101554555 92793676
673427316 949048573 673427316 955258830
93618771 461284326 100502643 461284326
494932016 826593074 494932016 835470920
388511251 432277883 388511251 434402216
956524040 781170925 961837883 781170925
236071191 668868621 236071191 672119915
89845561 320987697 91536162 320987697
525078225 377004684 530208864 377004684
367130902 515004459 367559706 515004459
507201287 883904796 511678490 883904796
53708304 972942850 56996131 972942850
136008120 803862805 136008120 805695677
314798214 591046926 324107076 591046926
657769826 291745438 657769826 294286924
979624257 358615519 979624257 363693685
496683533 179618201 501985847 179618201
704027450 996304084 705140295 996304084
903356423 272851527 911460014 272851527
439284108 272836022 441050508 272836022
256649966 340547912 256649966 345060341
452383177 39294824 452383177 45655182
480518044 233432775 482033474 233432775
549054803 528137916 549054803 536016092
141317134 899824738 141317134 905439426
584198768 402324172 587593954 402324172
647458252 759115260 647458252 763800872
444446611 231902907 444446611 235431257
501774656 624354467 505389064 624354467
244232749 696442948 244232749 703775681
245230464 267234943 253596809 267234943
860288514 897163067 861762484 897163067
533654621 782271647 537340711 782271647
485496307 537618261 486476491 537618261
509995660 393310223 514064868 393310223
715269658 599645577 715269658 600081652
998567097 464104309 998567097 469310160
336980565 902167298 343520916 902167298
735680166 699107821 744875228 699107821
409403283 378167570 414252096 378167570
258238128 723999059 261511820 723999059
283996546 826078394 291078549 826078394
836172781 389723580 836172781 393714021
134281943 759614386 139593113 759614386
689535903 235238660 692955056 235238660
958942729 795510064 960651204 795510064
393642385 955178253 393642385 961604598
340724283 238891355 349978616 238891355
267321508 737020420 267321508 737245233
641305274 438116663 641305274 441830557
764344437 39513798 764344437 47553031
72625479 91512097 72625479 99996012
466905313 423713736 473015976 423713736
729551177 923746640 729551177 930506194
550392517 254593117 554642006 254593117
954992791 367540641 960458703 367540641
621328568 33001311 621328568 34751814
47946268 490773162 47946268 493331746
690874029 374105024 695642762 374105024
785503587 946610018 786100695 946610018
215480186 674089646 220588539 674089646
927185858 395771318 927185858 398261541
686424307 235406029 686424307 236370570
123104609 587420462 132195247 587420462
838314121 74859531 838314121 75544616
794261949 713675030 794261949 723052831
282682514 97281638 283206559 97281638
623274916 891581956 623274916 892073637
374746380 157502185 381713087 157502185
376978642 543341903 376978642 544139581
379176553 898883582 379176553 908481207
947027405 224357550 951643065 224357550
34976286 63121821 39898599 63121821
118647722 131650163 118647722 137868237
871819591 132895162 871819591 142075647
497586048 892482442 502652916 892482442
298458606 785621380 302031450 785621380
464168996 494591455 467112116 494591455
731343308 619113943 735800700 619113943
913594029 307675013 913594029 308460455
84862241 171923809 84862241 178178030
841670432 72235413 842401414 72235413
109397727 608794500 109397727 615304935
162456799 89600862 162456799 96124081
621452425 880206185 621452425 886804970
113168009 358767149 113168009 365479308
69404731 78469514 79393401 78469514
639325594 838802448 646242094 838802448
555081727 722824791 555081727 724634831
567358069 87714574 567358069 94853401
304262255 738049318 308515230 738049318
248547085 261591002 248547085 262213258
863727317 512835395 867560149 512835395
347228798 271617042 350916856 271617042
198688558 84198796 199912511 84198796
849133899 777441654 856501608 777441654
848403964 554833806 858032726 554833806
675303330 811013436 675303330 817641756
373654245 64010027 373654245 66320270
475529707 650567537 479262195 650567537
612442392 675368667 612442392 676585754
704946646 860564363 704946646 866424556
431900398 678968154 434454537 678968154
896656958 61563347 899819714 61563347
898978308 285966427 898978308 293439734
89375992 907763934 92233883 907763934
651740344 560605291 651740344 566787407
416577873 311212219 420236857 311212219
478063782 911703383 478063782 917328017
661717154 423232459 661717154 427904015
139196919 794533047 139826115 794533047
242022049 983589701 242022049 988921045
580654411 895371249 580654411 896637645
189571624 3620825 189571624 4648757
170348178 655085775 171302913 655085775
743312963 32559085 743312963 39105994
541930306 760364632 541930306 769960387
443975233 629254363 446017821 629254363
682893246 798267772 682893246 807392117
477029412 292759830 484459488 292759830
953451564 248434688 953451564 255380974
880543307 424565502 880543307 427302403
800061078 340530586 802588837 340530586
769234237 416098372 771205785 416098372
850402478 123404000 859258280 123404000
597533090 138939605 607008272 138939605
677624155 954476631 677624155 961458005
866666963 227883399 866666963 229203899
219808133 412721703 224624548 412721703
220982528 470210862 220982528 477420391
973466908 687777309 982629960 687777309
40821948 914020771 42878890 914020771
117604042 427432881 117604042 428034952
489616825 874315069 489616825 875542103
125071619 979606481 134251804 979606481
377908286 904431072 383537553 904431072
961804340 922470507 969508104 922470507
821322964 412488140 821322964 418384464
479943045 657500829 483615905 657500829
867664821 20010255 876753884 20010255
209363864 359393795 211231473 359393795
328453092 527002313 330322325 527002313
758968622 116576830 758968622 120964491
270269648 909565903 278215503 909565903
965968595 747375954 965968595 756414709
99281663 94847403 101665333 94847403
922528234 858468618 924265951 858468618
698573753 707100713 700562206 707100713
787659428 412016558 794941241 412016558
537271299 719353760 537271299 728636956
974365817 679544855 974365817 686435715
281299707 60544823 284009185 60544823
675374093 567469224 675374093 574481347
553310270 725386640 553310270 735148323
877372430 768000429 879441425 768000429
542621599 118192465 542621599 127680770
634717367 905941533 636648457 905941533
125965143 144272468 135893442 144272468
67303618 456989715 67303618 462477685
394255177 38575664 396936464 38575664
846009628 375351476 850170660 375351476
930252447 951021288 935994482 951021288
654347631 142834036 654347631 151596003
962479042 761503445 965705168 761503445
862908363 370707834 862908363 378710394
677589232 890974004 682716514 890974004
387106463 772650400 387106463 776686029
491267483 564149147 498319578 564149147
88753511 889577368 90654550 889577368
242617337 26137134 243329535 26137134
951171629 814017193 951171629 822127802
567006317 564650988 567006317 564842847
247816194 51853214 247816194 58519001
301294282 194165954 303484143 194165954
939981188 681177714 939981188 689947937
492566610 495753923 498774923 495753923
133297618 25307235 133297618 34565742
359903107 177338817 359903107 178586638
194299767 702159178 196822362 702159178
633432428 750857472 640259299 750857472
475738864 926951939 475738864 934584214
291854438 226698699 291854438 227879862
494300375 607447620 494300375 615195032
336639506 2479510 345424449 2479510
531367226 843700123 531367226 848779827
652792920 237245099 652798216 237245099
681896180 823707356 682357684 823707356
397384235 848723417 398127157 848723417
741608238 198906030 741608238 200975835
860136652 94379771 860136652 95204146
79334351 842840543 79334351 849388047
972340654 934681263 980983587 934681263
435553681 361470809 435553681 367126140
409041420 500811993 410673090 500811993
752339822 427907466 761796196 427907466
440168332 149442224 440168332 150399070
868438697 621358187 874726270 621358187
245218140 973202402 245827005 973202402
354310369 585171371 354310369 593347917
378496869 309557874 385048037 309557874
193081009 745369300 193081009 751708971
566745058 701704002 566745058 705351329
581121298 208008217 587783674 208008217
873050027 548016150 873050027 556104492
493747398 413356848 502805224 413356848
560331756 210965405 560432758 210965405
997842176 594251884 997842176 600330452
418811875 540049584 418811875 544828000
356348177 696036953 365598887 696036953
674056027 201124907 682036321 201124907
206984425 270395893 212394893 270395893
119870346 631976263 129765229 631976263
504447397 995709819 507531045 995709819
993754467 453964817 993754467 461987453
112236565 656622157 119647926 656622157
759219004 637434573 765434015 637434573
158534540 881841654 164898782 881841654
730558721 622664990 734634394 622664990
57501165 397391122 62186622 397391122
20906960 255863400 22040099 255863400
766307983 264678005 772039631 264678005
528106483 847158253 533394421 847158253
54462765 310338826 54462765 313662691
247520399 433579829 247520399 438614205
395042903 835367332 397031643 835367332
998752965 467231164 998752965 470464851
446936575 480357081 456396199 480357081
58390873 128923333 58390873 132810261
973194554 197816827 973194554 200381952
448005953 959933451 449501247 959933451
882370033 214987912 882370033 222349215
552208196 21256856 552208196 24817215
670185282 744206119 673056254 744206119
412213842 229869892 414150111 229869892
