1000000000 1000000000 100000
533066721 267929372 533066721 268068695
478609871 93625392 478609871 94238869
509029333 579208129 509709352 579208129
712522492 727418412 712719154 727418412
272180063 572902914 272180063 573774712
758504262 227729418 759289998 227729418
637434739 129362617 637434739 130312168
157708600 28276640 157708600 29240455
350705541 654670441 350705541 654980544
375453232 582244898 375453232 582802926
415948676 111439598 416867756 111439598
4592200 751240128 5360782 751240128
956302849 529807369 956302849 530546425
628743363 816637361 628743363 817259413
936815808 901574118 937159586 901574118
48973943 786889276 48987570 786889276
547006472 368463385 547006472 368492718
82713226 163850874 82713226 164095751
854625765 133968570 854625765 134673406
130516567 415593332 131153810 415593332
949764429 276017446 949764429 276242231
749645078 900587465 750077277 900587465
4015886 7583201 4015886 8450112
408394092 343979122 408394092 344177048
739803665 275876063 739803665 276735991
531065894 682075064 531065894 682590389
68302357 141775355 68302357 142064648
606642606 226171010 606642606 226686033
578604550 521622043 578840222 521622043
613700689 225260233 613700689 225371125
514845661 627057380 515194988 627057380
165095401 51256818 165095401 51412361
247347772 289340992 247347772 290023647
389516260 193698858 390085385 193698858
966087290 387047527 966354024 387047527
400656100 332028480 401333162 332028480
326529647 791366625 326529647 792182050
625737425 197020701 626532165 197020701
488930541 367482743 489638921 367482743
984724813 904965109 984724813 905720963
69614190 811611037 69614190 812606890
279171873 327777886 279171873 328349408
625606312 120081814 625606312 120360258
396920854 782901288 396920854 783690280
638935446 972790880 639668887 972790880
140581725 410438126 140581725 411341410
571357331 264600304 571831946 264600304
366074805 415808354 366512296 415808354
793125890 179021784 793125890 179336247
147953699 105857976 147953699 106835264
258296649 457830751 258617386 457830751
289932022 223921517 289932022 224681357
380925079 114592945 381311415 114592945
171914195 100639965 171914195 101529303
795698901 268651933 795698901 269070170
709101253 113886654 709959339 113886654
77545845 109098930 77545845 109766096
272824542 292558639 272824542 292683112
481666867 608334415 482460527 608334415
123209174 345771862 123209174 346234625
526571515 558276408 527445413 558276408
354750015 105871100 355336098 105871100
496373045 989399767 497098355 989399767
376470920 989171183 376470920 989938764
616113635 270889171 616691848 270889171
125490094 278786705 126179203 278786705
750495571 939177177 750495571 939659803
887612177 899172961 887612177 899818971
971688736 849869790 971688736 850720601
865477632 289468319 865477632 290235707
96669900 598981458 97400425 598981458
114586265 758897040 114586265 759108079
599887715 199470766 599887715 199492936
824705397 573472148 825355081 573472148
662160333 148183516 662160333 148369873
897983867 866226186 897983867 866512857
380323831 326846985 381205876 326846985
277257431 275862021 277257431 276777939
948331394 277353419 949222532 277353419
812381093 559658069 813040966 559658069
824682126 426666563 824950375 426666563
232976943 101278391 232976943 102152586
208585530 822765872 208585530 823707763
784955598 40278725 785407196 40278725
