1000000000 1000000000 100000
314060950 456655115 314060950 522301056
477691255 172294068 477691255 605883775
386210933 79188884 386210933 614697589
36152617 115132867 942428819 115132867
825121730 25391591 825121730 611449082
45058912 426144153 598566493 426144153
717644893 403514168 828018736 403514168
623693149 63987873 623693149 791036282
471319659 606692364 650034463 606692364
90087948 362129284 825672924 362129284
669697819 380290206 669697819 799969441
104621163 358643890 872052112 358643890
80050448 401466108 919383383 401466108
110691499 287085241 786202837 287085241
91326966 842934170 803430773 842934170
350436813 558957550 350436813 941105830
253373467 75914409 996550370 75914409
169539627 213334463 950628671 213334463
618138038 162476889 737180762 162476889
116783296 367881995 760754624 367881995
271881956 49957830 271881956 887297650
168804632 584713118 738910590 584713118
619057393 51802830 619057393 867491378
226500729 226415288 769546439 226415288
296832586 322204949 296832586 987267272
73775215 255902933 837219297 255902933
849350142 124771389 849350142 196618883
186114519 133536161 186114519 947454238
171212225 218147046 630655363 218147046
345694446 25820118 345694446 406290660
371645314 236314139 371645314 948012084
749316149 65991661 749316149 956677385
395375813 279241473 395375813 709293948
207831017 288384560 956633729 288384560
608347033 776849590 944958525 776849590
284572993 24639897 284572993 384208556
148349595 387295932 898463520 387295932
75125029 216956007 75125029 961072436
224472047 318142616 224472047 901393576
171130930 127424674 780144650 127424674
225230964 172445920 225230964 952414983
638387749 499615668 638387749 853132778
766691556 617950951 766691556 979800843
202307604 321430717 982841863 321430717
256213766 256071324 256213766 668083325
6658389 265490007 409691731 265490007
366932719 444915506 714279113 444915506
236661668 190706032 236661668 970750145
6954395 120300146 567648076 120300146
756126482 45544865 756126482 692908536
209450853 423550348 856384658 423550348
89748140 599730655 853284074 599730655
223709097 48722879 223709097 871930854
147480636 108187728 147480636 848976777
205351244 432398706 766760195 432398706
451699052 851593226 911923155 851593226
470007081 318288604 743378556 318288604
757434848 137386999 757434848 952240055
385520669 198214990 385520669 951666918
74641824 720634714 798832456 720634714
48991657 932752516 835603776 932752516
454269643 976331506 807329029 976331506
230445256 261513628 230445256 940987784
43737670 774967506 984096861 774967506
382140989 268916458 708793251 268916458
730218829 144439516 730218829 608245147
133780546 650700602 133780546 837052290
560959149 607383597 939996810 607383597
264215228 12992889 264215228 783546484
54097032 344846970 655873663 344846970
138025978 280675538 138025978 504862326
846293846 6934965 846293846 706009798
111305376 162134198 111305376 723344751
587478596 350882 587478596 291888090
20279030 237009128 716223431 237009128
19564188 128772152 19564188 403913616
658662956 323013455 658662956 798769114
13416156 530043678 537617747 530043678
55866976 605290528 895261353 605290528
554499621 41465425 554499621 242574430
247418564 296688015 488406484 296688015
624242091 185891374 624242091 904544493
172208018 175354524 989030642 175354524
41900928 451611336 501320072 451611336
94093507 8723082 944605740 8723082
116408034 440203324 193837021 440203324
31264261 447458291 773631862 447458291
130835885 559972068 130835885 696046856
467454432 401787325 467454432 689937381
683885022 160811012 990295669 160811012
173301913 216508214 173301913 305664831
121219320 515489968 844311435 515489968
441328503 60943893 441328503 840255727
