1000000000 1000000000 100000
170340118 373306152 170340118 379627430
12604058 168765839 12604058 170795182
20332951 541320438 20332951 549298071
134940794 461595827 134940794 470870367
311164461 197351124 311164461 202291947
421842363 147731250 422869432 147731250
282491926 152715320 282491926 155283063
303076129 299851099 303076129 304128662
628919841 359599597 635292068 359599597
154323918 700020957 154323918 706035659
415315824 511106216 419217863 511106216
501678490 670822959 510490659 670822959
240348223 923225602 243087526 923225602
684990030 291110516 684990030 298305341
211150101 812536198 211150101 820316503
578701429 678906954 578701429 679114979
581553993 95069970 581553993 96669674
983967626 320252688 993096746 320252688
226182650 937405348 235240643 937405348
499981925 111526479 506850729 111526479
530754891 493519411 534284884 493519411
709335090 499499918 709335090 508404842
907050023 128238201 914931089 128238201
647888236 220053206 647888236 228244344
688225447 781254655 692333662 781254655
994432276 265606677 999737881 265606677
34694776 356300732 34694776 366153672
37575587 82676982 37575587 87032506
430184088 344257410 430184088 350522058
978616206 757840685 978616206 764442187
800649345 57469036 801718477 57469036
176781430 976940878 176781430 984500199
195947210 527037204 198357826 527037204
126935809 211303380 126935809 220024435
783509755 627888454 783509755 636121645
349778873 523151384 349778873 532538956
117086126 182495023 120124245 182495023
126229218 308455036 126229218 309015048
985595308 19211526 990840367 19211526
817901491 764718993 823395387 764718993
387677490 629491256 387677490 639291851
384572489 389367930 384572489 393720998
213483762 69958330 218181316 69958330
205009564 60227249 212832187 60227249
423449504 274011786 423449504 279059142
403760662 21263148 410284491 21263148
146930635 743817128 153663515 743817128
846545495 137929908 846545495 145180737
278189175 293827180 278189175 297565337
296612439 966514910 298276351 966514910
953219373 152348436 962769977 152348436
53540440 51443798 55310610 51443798
317910889 580349896 323288748 580349896
85490203 345403832 85490203 347298280
2098182 554828668 2098182 556155176
687316256 670287939 687316256 676824255
444382715 901671262 444382715 903046387
935819448 366371566 943060419 366371566
153987007 422560783 160571063 422560783
236228261 291586424 244493683 291586424
859864377 417425018 859864377 419801331
583857363 5255956 585400641 5255956
722337598 283656238 722337598 287391869
116662563 881687543 116662563 886518239
980442918 602039337 980442918 608625067
829759224 255372313 829759224 256840493
153972129 920945822 161500161 920945822
811299582 258099666 811299582 259426493
753510441 652922506 756380475 652922506
993545873 745111035 993545873 749422312
550895167 169408087 558700020 169408087
625229031 465815580 634796187 465815580
110409825 954351749 112845437 954351749
70770333 97430978 70770333 97492714
206186128 79367851 206186128 85043808
505923719 453417613 505923719 459889844
254782987 114951130 254782987 124288322
801026704 236079264 802309533 236079264
504048202 509038515 504048202 510167887
167561660 87660283 167561660 89511155
549027289 22472149 558335473 22472149
310819758 438668411 320055287 438668411
