100000000 100000000 10000
56964231 44114401 85422375 44114401
29008416 13599753 29008416 72382465
10123475 26794348 70000105 26794348
56787892 17187810 56787892 82052282
825051 45077432 96135681 45077432
17336721 887735 17336721 93858206
17971352 4323805 37076674 4323805
46719162 73616239 90393440 73616239
49173839 58314915 93806644 58314915
59654839 40783672 84318636 40783672
9040391 36352979 37752100 36352979
75970866 17629811 75970866 57620045
16800032 55239841 93647717 55239841
43730322 53839162 43730322 79025191
67460179 47666617 67460179 87588934
68678218 12509272 68678218 55213450
15299342 40595897 15299342 77574940
15006222 90695466 78729576 90695466
80633386 30072144 80633386 96725208
20759261 6010900 20759261 58236242
5542303 25107165 99228390 25107165
20099887 11643740 99919479 11643740
64234571 7848132 64234571 83356848
86847544 2554473 86847544 76653293
57034668 3582649 57034668 86514330
8650088 13598531 8650088 78793408
11103673 90390875 76085075 90390875
12921115 69087324 89846780 69087324
47038647 17309245 47038647 97568865
21590988 66428454 81194783 66428454
30789499 48289407 81170097 48289407
3362418 29335782 95787096 29335782
34115475 12869290 34115475 90913147
33797593 21254864 33797593 92772719
71446878 10444784 71446878 23177127
46557718 22261476 46557718 87856546
60851069 3436717 60851069 70434821
44570348 37753643 44570348 85734881
11801280 75609772 94532439 75609772
77293494 47708723 77293494 58087416
42644356 55875130 42644356 83799062
70433594 26395590 70433594 96597058
27131264 17129918 27131264 32724021
71528850 7608047 71528850 36408982
18847771 51309259 89587676 51309259
9375279 60814364 63449276 60814364
41826549 35291998 41826549 77911204
24594411 3574559 24594411 81180846
65258379 6905443 65258379 12702641
34183284 62622879 97474792 62622879
30751723 59818337 80128444 59818337
7811172 17206974 73875233 17206974
8951116 83293626 44696904 83293626
39856837 92048385 68212599 92048385
32650435 70564956 82248454 70564956
35906744 54689819 35906744 62521915
96466503 29610772 96466503 98130182
205966 80357996 85412035 80357996
36456524 10239725 36456524 37569051
44348742 45659931 54052875 45659931
74990294 13158467 74990294 47576502
32585084 26609347 80279902 26609347
9203099 52666886 24835740 52666886
29580870 35609283 29580870 99383968
18364908 5039595 18364908 67506970
12434038 81339732 45240789 81339732
42521423 67133489 92245405 67133489
24043498 72336452 24043498 86388029
1162497 23265508 71641572 23265508
71862222 20356717 71862222 60466755
8092447 12312173 8092447 86622254
65671398 6551311 65671398 76524657
34508572 16231962 79600687 16231962
20268608 19717411 74351189 19717411
28402078 24783604 89894376 24783604
29584809 5058447 29584809 22331125
83453675 69067174 83453675 91590821
36999273 50530627 80400554 50530627
13193172 31157806 84970938 31157806
22068964 37712207 72833333 37712207
17001110 59798295 56912916 59798295
73358574 50504031 97259158 50504031
46839850 26823606 46839850 85435203
68799282 32312625 68799282 52349370
74926791 28321906 74926791 61950067
90816304 47092676 90816304 74868236
23136011 14720318 68665764 14720318
74744739 6632017 74744739 84703192
33918209 56617532 33918209 83752389
19256344 2405193 19256344 67663951
22766449 70350 22766449 78708557
91225090 574052 91225090 16716420
54910097 6736674 54910097 88312054
21797560 61905194 84809454 61905194
45917796 10505832 45917796 88229478
12830548 23432478 47106817 23432478
56575114 44649073 72473149 44649073
45122409 868104 45122409 90468813
17468451 84070875 99806014 84070875
36345869 36974442 99241495 36974442
23905778 34995681 56311616 34995681
15360491 16171540 78277523 16171540
78919987 201607 78919987 71445355
53958177 40203242 53958177 74430597
7677829 48495077 60203739 48495077
10613328 33157664 48202208 33157664
59421690 2421461 59421690 86969760
30094495 8500556 30094495 49537254
19887272 36849596 89825622 36849596
29037639 68764492 75161570 68764492
57909571 6539725 57909571 68531477
32086055 29859428 32086055 99525573
87456889 1113002 87456889 29418512
30612135 26199635 30612135 76211764
35066057 13014776 35066057 98191615
13934613 34972058 79588310 34972058
4181201 21737917 64675823 21737917
31744329 63693611 31744329 78775404
67920708 16755640 67920708 47807718
36191020 41264600 36191020 88559008
29156664 25548369 29156664 74590669
3543133 38669623 82661935 38669623
64601103 47236144 64601103 99576425
55174957 19327358 55174957 66566436
13237139 33139854 32437591 33139854
68709549 50047006 68709549 80194218
33828297 11324196 33828297 91743160
43350809 11189375 78897893 11189375
49485471 65790400 82750911 65790400
74962064 30386243 74962064 45010962
