1000000000 1000000000 10000
0 393840145 1000000000 393840145
945650913 0 945650913 1000000000
0 661852937 1000000000 661852937
0 229060819 1000000000 229060819
0 14513778 1000000000 14513778
717164834 0 717164834 1000000000
0 965526025 1000000000 965526025
31057888 0 31057888 1000000000
142976240 0 142976240 1000000000
0 698126321 1000000000 698126321
853902901 0 853902901 1000000000
0 791511917 1000000000 791511917
6836400 0 6836400 1000000000
26993310 0 26993310 1000000000
0 223805122 1000000000 223805122
589347299 0 589347299 1000000000
73323703 0 73323703 1000000000
0 981657453 1000000000 981657453
418741127 0 418741127 1000000000
0 538412305 1000000000 538412305
600616150 0 600616150 1000000000
0 179841374 1000000000 179841374
0 610469110 1000000000 610469110
0 135608516 1000000000 135608516
953442386 0 953442386 1000000000
31809124 0 31809124 1000000000
691749885 0 691749885 1000000000
71362535 0 71362535 1000000000
389648232 0 389648232 1000000000
413072342 0 413072342 1000000000
669594364 0 669594364 1000000000
93069709 0 93069709 1000000000
893008538 0 893008538 1000000000
0 816444664 1000000000 816444664
855430314 0 855430314 1000000000
0 492527755 1000000000 492527755
0 796997586 1000000000 796997586
0 177439467 1000000000 177439467
4377612 0 4377612 1000000000
0 863534477 1000000000 863534477
0 40309234 1000000000 40309234
458120847 0 458120847 1000000000
189714591 0 189714591 1000000000
24322501 0 24322501 1000000000
146684737 0 146684737 1000000000
0 403670715 1000000000 403670715
0 372216546 1000000000 372216546
645269432 0 645269432 1000000000
345815705 0 345815705 1000000000
336052739 0 336052739 1000000000
451041666 0 451041666 1000000000
793266924 0 793266924 1000000000
0 374946442 1000000000 374946442
0 636741523 1000000000 636741523
965444370 0 965444370 1000000000
449826562 0 449826562 1000000000
522057380 0 522057380 1000000000
0 940771654 1000000000 940771654
0 562461807 1000000000 562461807
0 115784768 1000000000 115784768
472302242 0 472302242 1000000000
660023803 0 660023803 1000000000
0 189313984 1000000000 189313984
376703731 0 376703731 1000000000
565176003 0 565176003 1000000000
0 851683370 1000000000 851683370
44877947 0 44877947 1000000000
935971162 0 935971162 1000000000
59345059 0 59345059 1000000000
772172000 0 772172000 1000000000
53669850 0 53669850 1000000000
886944941 0 886944941 1000000000
21149075 0 21149075 1000000000
0 625441251 1000000000 625441251
435611557 0 435611557 1000000000
290413946 0 290413946 1000000000
0 280331896 1000000000 280331896
0 506776835 1000000000 506776835
346367097 0 346367097 1000000000
0 90275884 1000000000 90275884
0 783938783 1000000000 783938783
0 298331270 1000000000 298331270
0 437540573 1000000000 437540573
873512647 0 873512647 1000000000
0 451928461 1000000000 451928461
0 347889845 1000000000 347889845
0 442460207 1000000000 442460207
0 305546440 1000000000 305546440
68964840 0 68964840 1000000000
6889531 0 6889531 1000000000
63788328 0 63788328 1000000000
88614497 0 88614497 1000000000
0 69801738 1000000000 69801738
0 305304158 1000000000 305304158
798040690 0 798040690 1000000000
237944574 0 237944574 1000000000
488534763 0 488534763 1000000000
0 499497053 1000000000 499497053
0 480163497 1000000000 480163497
503066315 0 503066315 1000000000
230710751 0 230710751 1000000000
0 441603756 1000000000 441603756
0 124421276 1000000000 124421276
362147564 0 362147564 1000000000
771331541 0 771331541 1000000000
592002977 0 592002977 1000000000
0 264621519 1000000000 264621519
159563983 0 159563983 1000000000
56225443 0 56225443 1000000000
0 377893638 1000000000 377893638
735684700 0 735684700 1000000000
0 116194725 1000000000 116194725
616762014 0 616762014 1000000000
890253062 0 890253062 1000000000
0 123556758 1000000000 123556758
956225028 0 956225028 1000000000
0 996028682 1000000000 996028682
25619636 0 25619636 1000000000
0 212418022 1000000000 212418022
446746439 0 446746439 1000000000
0 210858041 1000000000 210858041
0 118337887 1000000000 118337887
0 560861028 1000000000 560861028
0 282487455 1000000000 282487455
0 349429910 1000000000 349429910
0 432294862 1000000000 432294862
0 19894002 1000000000 19894002
0 582359003 1000000000 582359003
467986598 0 467986598 1000000000
764221904 0 764221904 1000000000
72684816 0 72684816 1000000000
0 451227492 1000000000 451227492
0 331556992 1000000000 331556992
363135365 0 363135365 1000000000
0 156546888 1000000000 156546888
0 378813892 1000000000 378813892
548190139 0 548190139 1000000000
386458966 0 386458966 1000000000
399508284 0 399508284 1000000000
0 641778569 1000000000 641778569
0 502945758 1000000000 502945758
0 135140349 1000000000 135140349
985364149 0 985364149 1000000000
821658188 0 821658188 1000000000
14497560 0 14497560 1000000000
328575094 0 328575094 1000000000
406108490 0 406108490 1000000000
0 514450246 1000000000 514450246
849633418 0 849633418 1000000000
0 800027363 1000000000 800027363
24187011 0 24187011 1000000000
641273144 0 641273144 1000000000
0 761488027 1000000000 761488027
622016805 0 622016805 1000000000
0 887202954 1000000000 887202954
0 7597213 1000000000 7597213
582739028 0 582739028 1000000000
54166693 0 54166693 1000000000
124303210 0 124303210 1000000000
0 756169295 1000000000 756169295
87132961 0 87132961 1000000000
700273245 0 700273245 1000000000
150703055 0 150703055 1000000000
0 199837410 1000000000 199837410
0 654722174 1000000000 654722174
0 570087261 1000000000 570087261
953372454 0 953372454 1000000000
