100 1000000000 100000
85 406175530 100 406175530
32 747743363 73 747743363
3 397412596 61 397412596
51 730083749 97 730083749
37 232283928 85 232283928
0 741681818 86 741681818
5 303343322 50 303343322
8 467957133 23 467957133
0 239596342 29 239596342
14 454944325 37 454944325
46 372797567 82 372797567
64 137494891 93 137494891
72 192072610 82 192072610
42 673137470 61 673137470
32 198573093 80 198573093
50 991297692 72 991297692
89 223804978 94 223804978
46 540961097 49 540961097
80 607602018 98 607602018
10 844227263 23 844227263
36 340591911 67 340591911
69 142579194 80 142579194
65 458151505 66 458151505
10 722305525 15 722305525
53 705466892 63 705466892
36 437114697 59 437114697
29 339369272 47 339369272
6 637193609 88 637193609
62 773825777 98 773825777
73 946435991 95 946435991
6 131193646 12 131193646
16 606046520 65 606046520
19 292649901 97 292649901
48 49062400 72 49062400
26 733346644 73 733346644
54 312064663 99 312064663
0 595206082 29 595206082
56 107338124 97 107338124
27 240916427 75 240916427
54 212058173 90 212058173
77 608077329 100 608077329
35 76292099 88 76292099
68 939915582 99 939915582
13 258496985 71 258496985
1 133094011 100 133094011
47 740795954 70 740795954
15 99919928 16 99919928
51 470220031 76 470220031
17 778351881 90 778351881
2 338023886 52 338023886
22 376884989 45 376884989
19 715944136 55 715944136
60 644794185 83 644794185
16 161409785 59 161409785
0 594914839 12 594914839
6 54363703 88 54363703
6 700290127 21 700290127
57 175090716 86 175090716
56 904512412 89 904512412
17 347996626 19 347996626
51 526909254 61 526909254
12 465014618 27 465014618
71 351882211 80 351882211
9 227480278 16 227480278
14 672361740 67 672361740
8 492493990 43 492493990
46 869555960 95 869555960
64 154449996 98 154449996
22 36190854 29 36190854
32 477293543 41 477293543
9 191008100 29 191008100
53 469509702 84 469509702
34 48175014 59 48175014
17 526055895 100 526055895
29 838435223 100 838435223
10 891218392 76 891218392
3 284166548 81 284166548
12 934575473 100 934575473
24 989624729 59 989624729
1 807811 16 807811
32 660335153 71 660335153
20 219568778 73 219568778
29 683491586 37 683491586
28 158823005 67 158823005
14 367435667 65 367435667
22 14898119 52 14898119
1 75326481 9 75326481
43 602574882 90 602574882
45 561431815 76 561431815
33 377281721 70 377281721
16 336957148 98 336957148
39 61023470 100 61023470
21 803430442 69 803430442
30 687389150 40 687389150
80 665889014 82 665889014
14 801566752 25 801566752
2 767775988 20 767775988
41 481916874 46 481916874
60 972895814 89 972895814
29 846614620 35 846614620
42 49932590 65 49932590
63 856236418 92 856236418
18 205845422 20 205845422
29 165816027 45 165816027
11 320419935 77 320419935
31 223374874 36 223374874
15 153093294 71 153093294
40 163024252 90 163024252
17 427766085 65 427766085
4 689013540 52 689013540
74 612670646 81 612670646
37 120660592 98 120660592
35 64394310 82 64394310
3 450811680 7 450811680
22 611851488 80 611851488
68 894402812 75 894402812
35 250438890 85 250438890
42 678777880 74 678777880
23 790036155 55 790036155
7 154975811 53 154975811
34 955752755 99 955752755
59 981403583 70 981403583
11 341380904 80 341380904
2 821432960 34 821432960
12 357514000 83 357514000
10 848384090 93 848384090
5 868083574 55 868083574
13 663177382 24 663177382
15 364442591 23 364442591
2 242582127 94 242582127
25 229782764 88 229782764
16 467051608 55 467051608
1 358736075 69 358736075
20 704755152 59 704755152
37 22161894 66 22161894
5 829035905 11 829035905
34 43735527 96 43735527
40 807463183 97 807463183
28 242826579 45 242826579
38 793440208 56 793440208
8 303319613 84 303319613
26 889507924 51 889507924
11 530524272 12 530524272
23 509119807 94 509119807
63 381300956 92 381300956
31 136682768 72 136682768
2 521226454 42 521226454
16 166076802 86 166076802
47 459753037 99 459753037
53 173280344 56 173280344
75 70996774 94 70996774
3 657669859 84 657669859
30 675386555 88 675386555
33 341284749 38 341284749
11 462929635 68 462929635
70 400765074 88 400765074
44 853956115 87 853956115
41 859969744 59 859969744
50 328239982 82 328239982
18 253826568 20 253826568
91 639853224 100 639853224
4 32362854 74 32362854
74 970200442 100 970200442
5 764666874 45 764666874
30 704407535 50 704407535
24 22015280 64 22015280
22 871812904 38 871812904
65 283019602 85 283019602
44 270258551 77 270258551
69 182432806 87 182432806
53 122168000 92 122168000
1 424493309 28 424493309
4 509455525 92 509455525
18 771731435 78 771731435
33 728239981 88 728239981
79 978754119 98 978754119
54 465143892 79 465143892
88 837854905 91 837854905
2 475586801 30 475586801
57 354492650 60 354492650
17 505443653 54 505443653
40 552846791 83 552846791
26 962286672 37 962286672
81 774390419 98 774390419
11 277262565 30 277262565
23 280195547 88 280195547
38 384240924 70 384240924
3 163784660 66 163784660
13 81352967 100 81352967
27 693681879 49 693681879
4 739770820 78 739770820
39 716467363 68 716467363
20 13034488 69 13034488
15 873610896 75 873610896
32 285002919 57 285002919
3 259566867 22 259566867
17 395321566 92 395321566
37 87084459 71 87084459
20 215598351 21 215598351
8 58676160 57 58676160
12 616080305 90 616080305
17 586387372 90 586387372
27 735223659 49 735223659
12 87476525 71 87476525
26 911383376 86 911383376
60 667271694 62 667271694
32 799605970 76 799605970
86 815634251 89 815634251
17 389586979 44 389586979
7 390929022 28 390929022
16 616989257 63 616989257
55 99983668 57 99983668
3 950572567 12 950572567
32 613420277 35 613420277
34 531344453 42 531344453
18 909055627 97 909055627
0 646619631 4 646619631
61 354878653 88 354878653
62 276650348 68 276650348
38 913104483 94 913104483
6 363693442 14 363693442
62 690421103 94 690421103
26 268844046 45 268844046
53 436669302 88 436669302
7 485658046 82 485658046
71 155920628 96 155920628
17 570974326 18 570974326
32 69482217 86 69482217
45 424972750 97 424972750
17 604371091 60 604371091
30 900719810 42 900719810
63 384084739 64 384084739
59 361979149 77 361979149
58 587521175 70 587521175
38 430110825 49 430110825
19 250299437 48 250299437
26 313521576 48 313521576
23 683979100 88 683979100
22 446290168 43 446290168
49 889112464 81 889112464
64 481019882 65 481019882
68 883924779 88 883924779
22 499931307 96 499931307
35 388281893 59 388281893
10 289547764 66 289547764
69 394834417 77 394834417
13 159317517 28 159317517
48 843505021 66 843505021
30 257609138 91 257609138
13 633064910 59 633064910
29 745089859 51 745089859
16 278354078 67 278354078
29 21728695 49 21728695
4 710643009 42 710643009
4 545169695 30 545169695
3 450873860 19 450873860
49 936703635 71 936703635
13 234285135 53 234285135
75 249579466 99 249579466
1 933437710 53 933437710
24 352692270 89 352692270
55 803540900 81 803540900
18 406335759 61 406335759
47 251055552 92 251055552
51 117253532 96 117253532
30 552296521 94 552296521
28 387229135 68 387229135
58 881175416 75 881175416
37 348195557 64 348195557
36 500220427 39 500220427
72 15689352 93 15689352
25 54889890 55 54889890
50 654202400 80 654202400
38 211430995 79 211430995
68 146273764 87 146273764
10 461440101 21 461440101
5 521414442 77 521414442
35 575053451 49 575053451
16 780034803 91 780034803
4 817494630 70 817494630
64 219318248 94 219318248
33 358605801 39 358605801
26 335257428 97 335257428
19 624957009 26 624957009
55 648478984 94 648478984
28 264359772 38 264359772
20 389537196 51 389537196
3 581111307 78 581111307
36 745093984 89 745093984
14 227536800 48 227536800
41 932585387 83 932585387
16 941747986 57 941747986
23 620100663 49 620100663
28 117142377 75 117142377
7 704834292 64 704834292
22 390969151 43 390969151
0 469987528 47 469987528
23 740519268 72 740519268
20 205423664 100 205423664
22 487462740 69 487462740
13 206621905 50 206621905
45 568083671 73 568083671
33 468925624 35 468925624
74 203695335 98 203695335
53 350660528 56 350660528
47 735045221 62 735045221
10 913824950 68 913824950
37 300233275 59 300233275
26 88707794 75 88707794
5 597252183 74 597252183
28 848375982 36 848375982
2 97891825 71 97891825
43 359070290 67 359070290
55 213748538 89 213748538
11 655710932 41 655710932
18 188725775 72 188725775
30 218160895 83 218160895
14 205361917 87 205361917
63 22258408 70 22258408
73 890353643 74 890353643
23 394984046 63 394984046
1 384594704 19 384594704
45 565047424 78 565047424
25 391342167 46 391342167
36 575524524 73 575524524
24 418692621 30 418692621
4 894840879 20 894840879
29 652161561 34 652161561
7 407220125 14 407220125
41 389045452 47 389045452
46 238937110 91 238937110
26 163435692 71 163435692
4 298159667 16 298159667
38 489391681 82 489391681
43 14129791 96 14129791
4 553526922 78 553526922
3 939551154 43 939551154
1 227701517 2 227701517
36 956631572 59 956631572
16 334452434 22 334452434
22 573080144 74 573080144
46 162098618 53 162098618
49 199650686 74 199650686
