1000000000 1000000000 50000
238613172 391515513 238613172 405815949
228020608 514039210 228020608 525135195
764909506 76206052 767077509 76206052
120043781 289917261 130315212 289917261
838856354 367766371 838856354 377711111
190255664 959215979 190255664 960991962
152573495 152153917 162261418 152153917
201315604 344986648 201315604 347154177
667392644 648333332 667392644 663384032
633642356 932848224 650318698 932848224
889818114 905085086 907714011 905085086
592238224 847695995 592238224 864170846
945631229 997652830 961631791 997652830
405406943 714505227 424396321 714505227
246726900 871345779 246726900 877714648
190088850 41039945 200909454 41039945
451668162 424522312 451668162 425603855
301231444 643064429 301895652 643064429
466876984 50541455 466876984 55740131
92094097 113618581 96207937 113618581
311384964 638560158 311384964 652318181
247193284 831635603 247193284 831767187
426006668 82334601 426101645 82334601
962091896 286387744 976912274 286387744
685247555 24687093 699811699 24687093
283986037 511401494 288131254 511401494
859466200 326611658 859466200 342366517
978063550 722700765 978063550 724216379
754030184 394314687 754030184 399874161
828130990 761246972 847369445 761246972
187472806 763557818 188971340 763557818
422929999 460022011 422929999 463814158
195049660 2731787 202175599 2731787
561476467 28550101 561476467 34111101
15519936 147509680 32990283 147509680
815353310 527089926 820575288 527089926
171378392 113000003 181441055 113000003
212956820 144563612 212956820 164190117
93184411 22682110 93184411 37449781
683653649 412628860 698073438 412628860
45334584 838400273 46548899 838400273
989272571 899463883 989272571 900957968
200859639 221595787 205638252 221595787
771401805 582946931 788440047 582946931
792702988 688549379 792702988 703408700
726706625 716691276 738273371 716691276
950425762 144927750 958554901 144927750
208643203 9050670 218133289 9050670
75365889 177716513 75365889 182096710
359900705 37835122 359900705 51719667
260629348 265529926 260629348 266855824
185422745 284397065 203004242 284397065
529508055 203285921 545373046 203285921
500073565 855458045 504326220 855458045
333793526 671705790 336248636 671705790
718399916 231928430 725780707 231928430
93435515 309562489 93435515 315978696
186754751 811233702 186754751 821056929
599484679 907458450 612384608 907458450
807875421 797861345 807875421 804649502
567599120 61117827 567599120 79875376
952397430 149619131 959914414 149619131
773345990 723825244 773345990 730403557
585554288 396818880 585554288 398412541
602243824 283914833 609782802 283914833
541828248 591018243 541828248 591764940
867074753 929405102 870969397 929405102
616074828 429633857 616074828 440855874
867266286 789167333 882076792 789167333
749693428 586201560 749693428 594259202
29631716 124005348 29631716 125479455
223431878 140810215 236199224 140810215
267414757 20656692 267898077 20656692
112384306 861899850 112384306 881317403
469995844 876724237 481904239 876724237
248162040 148485790 254855659 148485790
308968549 660668156 308968549 671697124
295719335 685503134 295719335 703522018
151621389 529603929 165222037 529603929
76191322 743821942 83142622 743821942
88250008 321645051 88250008 327651597
596371917 475926223 599042971 475926223
822635801 53184309 834050491 53184309
699170165 15017894 707488973 15017894
806734044 351269482 806734044 353136101
612004157 605079175 623853605 605079175
316743900 145197783 333115346 145197783
597386103 581377801 603235400 581377801
359423421 602867240 373041857 602867240
701301032 122836387 707268918 122836387
302749418 178744555 302749418 183569133
143613306 592554305 160960087 592554305
437232074 564078953 440769419 564078953
59177484 884143813 60578393 884143813
114831683 291102036 114831683 295769126
217044197 176105450 236883839 176105450
340221497 900464575 346450953 900464575
851089210 274284862 857159532 274284862
591171720 653539730 592892789 653539730
788293108 992296030 792386563 992296030
975582197 962066251 989051887 962066251
810095648 898879427 822593024 898879427
204568688 302984571 222252055 302984571
865328584 197879340 884909334 197879340
801824956 302452125 801824956 313214623
367716856 125235580 367716856 129382086
251893126 570314934 251893126 581092319
888753309 458276129 888753309 461543475
802599684 178343824 802599684 179399185
413813787 944115583 413813787 951071406
820639986 534206536 820639986 539926377
789400064 925167658 789400064 933129361
970856815 286411349 984504795 286411349
847478628 538850849 855291394 538850849
283493705 249014972 291414532 249014972
69941882 780175007 69941882 787210837
158764938 514537159 161846397 514537159
673448999 661957818 673448999 678359543
480375267 884950619 485673266 884950619
675050569 625995305 677154005 625995305
368790725 409423728 377583967 409423728
362841371 642986483 362841371 648213983
641944844 887867040 641944844 894627139
495025050 509835459 503019391 509835459
338605577 486841498 338605577 487081890
267283707 17118677 267283707 36779960
893603317 542345967 893603317 552393179
772002038 228775289 775296894 228775289
126098120 760973006 126098120 771877157
312483323 620163955 327233236 620163955
635100393 622256851 635100393 640574660
286318478 230669701 286318478 234034839
