1000000000 1000000000 50000
303138220 847266575 303138220 950033221
839457526 461821928 848092680 461821928
660946353 216430884 660946353 599833585
329661785 706629844 910296738 706629844
40711991 295752815 40711991 415697325
214834805 329330249 707238164 329330249
246027911 815984759 262447109 815984759
573361929 183677506 810552099 183677506
174501866 77580622 174501866 352800619
197788402 364429334 748791749 364429334
41976865 899580580 541009426 899580580
119242764 457723569 510943405 457723569
962199416 270487760 962199416 953799722
403588786 564251439 546216870 564251439
152842777 428446191 678261349 428446191
84399316 274489350 282214272 274489350
542154687 220672305 869992323 220672305
161496537 249477900 161496537 253743057
836840498 600974663 836840498 889216284
322260858 169490090 699060159 169490090
464358273 102645537 765243260 102645537
659471438 5059127 659471438 736681357
187840489 249636946 217150219 249636946
189385270 71165622 961245893 71165622
684232033 124285305 684232033 162534561
130244582 794110764 905331604 794110764
125363566 76057851 400901696 76057851
288374407 913599019 643533337 913599019
399438046 137644417 399438046 308374467
248789512 557321304 248789512 858841551
193815173 104950126 386957340 104950126
36414950 242777488 36414950 333098598
379673885 674832866 379673885 825537607
462293559 348563154 532624785 348563154
168958740 606980737 649864583 606980737
141913198 118653385 681695886 118653385
246519359 5694128 246519359 377916866
159142026 639862931 159142026 659447798
257768111 234547357 257768111 988929502
549389432 13585903 549389432 199880540
364882861 958142944 562776355 958142944
212439358 142945533 715214111 142945533
344546333 90668167 344546333 851667415
171261519 269640331 349444124 269640331
679434411 271574949 679434411 753983090
134674919 38303249 134674919 51394008
403820273 624650903 916246939 624650903
903691794 113940610 903691794 720429031
338774315 331559182 338774315 664046354
765965402 413989706 765965402 949998358
898042970 614634343 898042970 659441284
196672657 144888476 482704533 144888476
192247974 226320142 611056743 226320142
489389492 354625107 489389492 970977254
48941263 965816922 891894475 965816922
855533747 81291987 902394426 81291987
135421350 269875701 135421350 827285568
566941508 652209457 852468346 652209457
570231377 43389238 765855301 43389238
610258743 66427039 610258743 131038306
242375443 71200036 242375443 520506032
134243627 685331222 134243627 720481920
361765901 802229195 920525013 802229195
668131428 299799382 852884977 299799382
117128289 132141104 667200445 132141104
361256259 21983486 361256259 895626173
81427114 383785896 658883030 383785896
17042537 856676717 31737477 856676717
902222984 613045998 902222984 624926093
278597148 792932973 278597148 928918242
176117938 782531570 587638711 782531570
103731113 50701195 532629002 50701195
229116635 69867396 394658964 69867396
735262807 548924530 735262807 904577769
820988863 67634498 820988863 973893169
520062982 396907719 868562718 396907719
4630569 528553429 15062547 528553429
689591453 897339807 689591453 943469486
104167298 273992973 104167298 295343340
663112218 95972893 663112218 747463079
268652450 798566986 479844334 798566986
60608561 14748222 448212128 14748222
293588412 530318165 293588412 730779660
4110076 906096562 328261706 906096562
554896347 456952839 554896347 726873478
56314631 212895752 288448256 212895752
403848716 620543198 684779241 620543198
121686989 732958030 638559278 732958030
99150535 429547238 99150535 596811045
991695887 419433399 991695887 995341369
189136695 189681692 801987437 189681692
294402408 285732097 341305448 285732097
157395646 353795711 157395646 485659087
21149887 538484096 908741068 538484096
82503291 184219441 82503291 374228153
622482678 68533627 622482678 90074950
364922635 160782040 376222487 160782040
564575582 522077175 564575582 719365874
284572047 638785227 392165289 638785227
148247880 55773489 148247880 98899670
143222218 54702399 483075944 54702399
769849285 356129834 769849285 862536257
516740273 468977861 516740273 632249688
568018109 718535079 802952418 718535079
747010996 100303522 747010996 169892305
923123062 30510012 923123062 62550386
110050664 412436137 110050664 566309614
138349588 101035752 138349588 320552171
106918177 56010553 768385839 56010553
